ed,hochul,zeldin,gov_votes,voters_nov22
23001,213.0,918.0,1139.0,1625.0
23002,186.0,877.0,1069.0,1644.0
23003,74.0,252.0,329.0,533.0
23004,288.0,738.0,1032.0,1678.0
23005,250.0,829.0,1086.0,1659.0
23006,275.0,754.0,1038.0,1553.0
23007,319.0,768.0,1100.0,1770.0
23008,324.0,497.0,829.0,1515.0
23009,241.0,242.0,487.0,1248.0
23010,319.0,656.0,984.0,1803.0
23011,376.0,195.0,579.0,1541.0
23012,139.0,58.0,199.0,529.0
23013,355.0,197.0,557.0,1289.0
23014,250.0,276.0,530.0,1101.0
23015,302.0,304.0,613.0,1452.0
23016,201.0,151.0,354.0,820.0
23017,130.0,423.0,555.0,907.0
23018,397.0,155.0,557.0,1123.0
23019,67.0,5.0,73.0,278.0
23020,339.0,53.0,397.0,1543.0
23021,342.0,145.0,492.0,1631.0
23022,149.0,12.0,162.0,704.0
23023,290.0,175.0,474.0,1297.0
23024,226.0,44.0,274.0,700.0
23025,277.0,262.0,552.0,1717.0
23026,202.0,130.0,335.0,848.0
23027,121.0,834.0,959.0,1704.0
23028,225.0,169.0,398.0,1335.0
23029,98.0,510.0,614.0,1248.0
23030,152.0,492.0,650.0,1439.0
23031,309.0,286.0,601.0,1524.0
23032,329.0,437.0,777.0,1721.0
23033,156.0,779.0,937.0,1663.0
23034,168.0,640.0,809.0,1401.0
23035,119.0,695.0,821.0,1308.0
23036,140.0,683.0,827.0,1529.0
23037,216.0,581.0,802.0,1617.0
23038,145.0,572.0,720.0,1387.0
23039,23.0,10.0,33.0,164.0
23040,158.0,118.0,278.0,1173.0
23041,158.0,268.0,428.0,1182.0
23042,141.0,157.0,298.0,968.0
23043,7.0,4.0,11.0,25.0
23044,387.0,499.0,894.0,1702.0
23045,263.0,324.0,589.0,1114.0
23046,308.0,296.0,609.0,1714.0
23047,218.0,237.0,459.0,1219.0
23048,225.0,315.0,544.0,1323.0
23049,293.0,307.0,604.0,1577.0
23050,90.0,111.0,202.0,613.0
23051,207.0,142.0,351.0,1114.0
23052,139.0,76.0,218.0,663.0
23053,208.0,149.0,364.0,1729.0
23054,219.0,138.0,361.0,1687.0
23055,57.0,64.0,121.0,618.0
23056,82.0,86.0,169.0,600.0
23057,106.0,92.0,199.0,998.0
23058,81.0,309.0,391.0,702.0
23059,73.0,308.0,384.0,652.0
23060,167.0,251.0,421.0,1211.0
23061,4.0,8.0,12.0,42.0
23062,249.0,215.0,469.0,1527.0
23200,0.0,0.0,0.0,
23201,0.0,0.0,0.0,
23202,0.0,0.0,0.0,
23203,0.0,0.0,0.0,
23204,0.0,0.0,0.0,
23205,0.0,0.0,0.0,
23206,0.0,0.0,0.0,
23207,0.0,0.0,0.0,
23208,0.0,0.0,0.0,
23209,0.0,0.0,0.0,
23210,0.0,0.0,0.0,
23211,0.0,0.0,0.0,
23212,0.0,0.0,0.0,
23213,0.0,0.0,0.0,
23214,0.0,0.0,0.0,
23215,0.0,0.0,0.0,
23216,0.0,0.0,0.0,
23217,0.0,0.0,0.0,
23218,0.0,0.0,0.0,
23219,0.0,0.0,0.0,
23220,0.0,0.0,0.0,
23221,0.0,0.0,0.0,
23222,0.0,0.0,0.0,
23223,0.0,0.0,0.0,
23224,0.0,0.0,0.0,
23225,0.0,0.0,0.0,
23226,0.0,0.0,0.0,
23227,0.0,0.0,0.0,
23228,0.0,0.0,0.0,
23229,0.0,0.0,0.0,
23230,0.0,0.0,0.0,
23231,0.0,0.0,0.0,
23232,0.0,0.0,0.0,
23233,0.0,0.0,0.0,
23234,0.0,0.0,0.0,
23235,0.0,0.0,0.0,
23236,0.0,0.0,0.0,
23237,0.0,0.0,0.0,
23238,0.0,0.0,0.0,
23239,0.0,0.0,0.0,
23240,0.0,0.0,0.0,
23241,0.0,0.0,0.0,
23242,0.0,0.0,0.0,
24001,92.0,35.0,129.0,602.0
24002,102.0,60.0,165.0,655.0
24003,232.0,126.0,360.0,1524.0
24004,189.0,113.0,302.0,1314.0
24005,153.0,80.0,238.0,1150.0
24006,230.0,131.0,368.0,1699.0
24007,238.0,116.0,357.0,1566.0
24008,162.0,69.0,232.0,1172.0
24009,249.0,96.0,349.0,1594.0
24010,68.0,4.0,72.0,268.0
24011,215.0,116.0,335.0,1597.0
24012,135.0,63.0,199.0,935.0
24013,189.0,64.0,254.0,1291.0
24014,198.0,105.0,304.0,1554.0
24015,120.0,73.0,195.0,1230.0
24016,12.0,4.0,17.0,91.0
24017,51.0,15.0,68.0,225.0
24018,143.0,85.0,231.0,852.0
24019,191.0,97.0,291.0,1425.0
24020,347.0,261.0,620.0,1572.0
24021,150.0,168.0,324.0,817.0
24022,29.0,43.0,73.0,162.0
24023,0.0,0.0,0.0,2.0
24024,201.0,220.0,427.0,1228.0
24025,83.0,59.0,146.0,503.0
24026,153.0,73.0,231.0,1000.0
24027,111.0,44.0,157.0,587.0
24028,138.0,103.0,241.0,604.0
24029,212.0,83.0,300.0,1422.0
24030,185.0,107.0,298.0,960.0
24031,234.0,198.0,441.0,1507.0
24032,182.0,82.0,271.0,1507.0
24033,8.0,18.0,26.0,43.0
24034,31.0,5.0,37.0,113.0
24035,95.0,50.0,146.0,647.0
24036,359.0,145.0,513.0,1749.0
24037,114.0,44.0,158.0,889.0
24038,432.0,143.0,578.0,1664.0
24039,281.0,162.0,445.0,1292.0
24040,135.0,59.0,194.0,782.0
24041,145.0,100.0,249.0,945.0
24042,117.0,46.0,165.0,585.0
24043,252.0,128.0,388.0,1443.0
24044,155.0,40.0,196.0,773.0
24045,61.0,19.0,80.0,233.0
24046,518.0,163.0,687.0,1784.0
24047,411.0,160.0,580.0,1495.0
24048,124.0,79.0,206.0,493.0
24049,233.0,605.0,842.0,1783.0
24050,81.0,167.0,250.0,516.0
24051,389.0,256.0,650.0,1667.0
24052,506.0,189.0,697.0,1706.0
24053,617.0,92.0,717.0,1746.0
24054,70.0,25.0,95.0,296.0
24055,262.0,70.0,334.0,1065.0
24056,391.0,192.0,587.0,1260.0
24057,263.0,134.0,399.0,1037.0
24058,317.0,381.0,701.0,1252.0
24059,336.0,285.0,627.0,1166.0
24060,513.0,422.0,943.0,1750.0
24061,462.0,301.0,771.0,1631.0
24062,481.0,364.0,854.0,1605.0
24063,219.0,168.0,392.0,725.0
24064,304.0,309.0,619.0,1507.0
24065,353.0,129.0,491.0,1644.0
24200,0.0,0.0,0.0,
24201,0.0,0.0,0.0,
24202,0.0,0.0,0.0,
24203,0.0,0.0,0.0,
24204,0.0,0.0,0.0,
24205,0.0,0.0,0.0,
25001,475.0,225.0,709.0,1753.0
25002,450.0,173.0,633.0,1467.0
25003,59.0,75.0,134.0,428.0
25004,172.0,90.0,263.0,727.0
25005,501.0,223.0,735.0,1515.0
25006,225.0,181.0,407.0,1123.0
25007,36.0,31.0,67.0,189.0
25008,24.0,17.0,41.0,134.0
25009,212.0,322.0,536.0,1590.0
25010,7.0,15.0,22.0,58.0
25011,173.0,297.0,479.0,1164.0
25012,296.0,414.0,716.0,1579.0
25013,266.0,389.0,657.0,1646.0
25014,219.0,362.0,593.0,1669.0
25015,160.0,250.0,419.0,1291.0
25016,179.0,401.0,590.0,1406.0
25017,281.0,370.0,656.0,1573.0
25018,353.0,242.0,601.0,1490.0
25019,386.0,165.0,557.0,1564.0
25020,368.0,145.0,522.0,1512.0
25021,138.0,95.0,237.0,754.0
25022,385.0,298.0,689.0,1893.0
25023,191.0,213.0,409.0,933.0
25024,212.0,193.0,411.0,1085.0
25025,294.0,387.0,691.0,1607.0
25026,279.0,370.0,657.0,1647.0
25027,354.0,292.0,652.0,1749.0
25028,268.0,193.0,466.0,1275.0
25029,261.0,344.0,618.0,1583.0
25030,203.0,351.0,563.0,1539.0
25031,190.0,280.0,476.0,1474.0
25032,201.0,265.0,469.0,1261.0
25033,257.0,418.0,681.0,1479.0
25034,246.0,349.0,598.0,1542.0
25035,219.0,222.0,445.0,1548.0
25036,3.0,6.0,9.0,68.0
25037,192.0,173.0,373.0,1494.0
25038,154.0,204.0,363.0,1435.0
25039,153.0,211.0,371.0,1579.0
25040,181.0,216.0,400.0,1653.0
25041,141.0,164.0,313.0,1286.0
25042,219.0,190.0,412.0,1596.0
25043,248.0,198.0,456.0,1565.0
25044,279.0,141.0,433.0,1456.0
25045,200.0,211.0,420.0,1589.0
25046,133.0,156.0,294.0,1406.0
25047,121.0,110.0,233.0,824.0
25048,196.0,267.0,464.0,1247.0
25200,0.0,0.0,0.0,
25201,0.0,0.0,0.0,
25202,0.0,0.0,0.0,
25203,0.0,0.0,0.0,
25204,0.0,0.0,0.0,
25205,0.0,0.0,0.0,
25206,0.0,0.0,0.0,
25207,0.0,0.0,0.0,
25208,0.0,0.0,0.0,
25209,0.0,0.0,0.0,
25210,0.0,0.0,0.0,
26001,114.0,77.0,191.0,642.0
26002,65.0,23.0,90.0,397.0
26003,68.0,28.0,96.0,347.0
26004,102.0,58.0,160.0,376.0
26005,0.0,0.0,0.0,68.0
26006,254.0,221.0,483.0,1430.0
26007,423.0,224.0,653.0,1524.0
26008,429.0,332.0,769.0,1637.0
26009,170.0,103.0,278.0,845.0
26010,643.0,205.0,859.0,1268.0
26011,342.0,110.0,460.0,667.0
26012,444.0,404.0,853.0,1744.0
26013,339.0,344.0,692.0,1696.0
26014,364.0,321.0,693.0,1626.0
26015,414.0,283.0,699.0,1755.0
26016,348.0,357.0,708.0,1687.0
26017,475.0,383.0,865.0,1586.0
26018,266.0,212.0,482.0,1386.0
26019,144.0,154.0,301.0,752.0
26020,433.0,409.0,849.0,1729.0
26021,351.0,475.0,836.0,1716.0
26022,359.0,530.0,898.0,1660.0
26023,377.0,361.0,750.0,1594.0
26024,406.0,448.0,865.0,1520.0
26025,276.0,265.0,543.0,1135.0
26026,285.0,348.0,638.0,1079.0
26027,22.0,31.0,54.0,115.0
26028,229.0,306.0,538.0,1522.0
26029,152.0,224.0,381.0,1186.0
26030,5.0,7.0,14.0,27.0
26031,349.0,305.0,661.0,1663.0
26032,324.0,275.0,603.0,1529.0
26033,338.0,411.0,752.0,1588.0
26034,355.0,492.0,855.0,1751.0
26035,238.0,265.0,512.0,1022.0
26036,321.0,428.0,754.0,1425.0
26037,233.0,320.0,556.0,1188.0
26038,501.0,324.0,834.0,1548.0
26039,233.0,216.0,452.0,999.0
26040,220.0,199.0,423.0,974.0
26041,568.0,360.0,938.0,1695.0
26042,322.0,275.0,605.0,1232.0
26043,424.0,307.0,737.0,1408.0
26044,389.0,316.0,710.0,1254.0
26045,444.0,453.0,903.0,1532.0
26046,277.0,310.0,593.0,1054.0
26047,14.0,14.0,29.0,87.0
26048,271.0,353.0,630.0,1252.0
26049,201.0,326.0,529.0,1026.0
26050,262.0,597.0,863.0,1647.0
26051,142.0,197.0,340.0,859.0
26052,249.0,360.0,612.0,1166.0
26053,253.0,350.0,610.0,1432.0
26054,352.0,374.0,729.0,1637.0
26055,352.0,424.0,781.0,1616.0
26056,319.0,348.0,668.0,1526.0
26057,329.0,347.0,688.0,1675.0
26058,84.0,84.0,168.0,584.0
26059,320.0,342.0,668.0,1550.0
26060,208.0,247.0,465.0,1309.0
26061,276.0,301.0,586.0,1663.0
26062,257.0,318.0,581.0,1388.0
26200,0.0,0.0,0.0,
26201,0.0,0.0,0.0,
26202,0.0,0.0,0.0,
26203,0.0,0.0,0.0,
26204,0.0,0.0,0.0,
26205,0.0,0.0,0.0,
26206,0.0,0.0,0.0,
26207,0.0,0.0,0.0,
26208,0.0,0.0,0.0,
27001,104.0,44.0,150.0,302.0
27002,419.0,144.0,572.0,1691.0
27003,541.0,236.0,781.0,1443.0
27004,378.0,146.0,535.0,943.0
27005,248.0,77.0,332.0,581.0
27006,324.0,162.0,493.0,976.0
27007,35.0,108.0,148.0,355.0
27008,146.0,146.0,296.0,849.0
27009,137.0,256.0,395.0,1102.0
27010,147.0,55.0,205.0,663.0
27011,125.0,53.0,178.0,559.0
27012,336.0,188.0,532.0,1714.0
27013,202.0,174.0,382.0,1468.0
27014,453.0,201.0,660.0,1503.0
27015,457.0,203.0,668.0,1710.0
27016,252.0,84.0,336.0,956.0
27017,270.0,118.0,400.0,1711.0
27018,184.0,49.0,240.0,907.0
27019,143.0,197.0,347.0,1181.0
27020,257.0,377.0,647.0,1750.0
27021,225.0,375.0,605.0,1537.0
27022,343.0,243.0,595.0,1616.0
27023,176.0,365.0,547.0,1460.0
27024,172.0,299.0,476.0,1172.0
27025,173.0,541.0,730.0,1605.0
27026,89.0,29.0,120.0,488.0
27027,98.0,772.0,881.0,1700.0
27028,232.0,359.0,598.0,1491.0
27029,86.0,547.0,640.0,1492.0
27030,150.0,215.0,365.0,893.0
27031,0.0,0.0,0.0,
27032,203.0,275.0,485.0,1558.0
27033,201.0,264.0,472.0,1728.0
27034,206.0,217.0,430.0,1696.0
27035,202.0,226.0,434.0,1670.0
27036,195.0,316.0,512.0,1662.0
27037,210.0,281.0,494.0,1563.0
27038,190.0,279.0,473.0,1624.0
27039,158.0,463.0,624.0,1443.0
27040,255.0,263.0,525.0,1771.0
27041,69.0,202.0,273.0,535.0
27042,186.0,729.0,922.0,1673.0
27043,224.0,511.0,742.0,1527.0
27044,157.0,526.0,688.0,1289.0
27045,164.0,547.0,716.0,1331.0
27046,24.0,154.0,181.0,289.0
27047,134.0,76.0,212.0,651.0
27048,232.0,407.0,643.0,1436.0
27049,260.0,399.0,670.0,1631.0
27050,166.0,371.0,537.0,1268.0
27051,264.0,324.0,597.0,1153.0
27052,141.0,276.0,424.0,1053.0
27200,0.0,0.0,0.0,
27201,0.0,0.0,0.0,
27202,0.0,0.0,0.0,
27203,0.0,0.0,0.0,
27204,0.0,0.0,0.0,
27205,0.0,0.0,0.0,
27206,0.0,0.0,0.0,
27207,0.0,0.0,0.0,
27208,0.0,0.0,0.0,
27209,0.0,0.0,0.0,
27210,0.0,0.0,0.0,
27211,0.0,0.0,0.0,
27212,0.0,0.0,0.0,
27213,0.0,0.0,0.0,
27214,0.0,0.0,0.0,
27215,0.0,0.0,0.0,
27216,0.0,0.0,0.0,
27217,0.0,0.0,0.0,
27218,0.0,0.0,0.0,
27219,0.0,0.0,0.0,
27220,0.0,0.0,0.0,
27221,0.0,0.0,0.0,
27222,0.0,0.0,0.0,
27223,0.0,0.0,0.0,
27224,0.0,0.0,0.0,
27225,0.0,0.0,0.0,
27226,0.0,0.0,0.0,
27227,0.0,0.0,0.0,
27228,0.0,0.0,0.0,
27229,0.0,0.0,0.0,
27230,0.0,0.0,0.0,
27231,0.0,0.0,0.0,
27232,0.0,0.0,0.0,
27233,0.0,0.0,0.0,
27234,0.0,0.0,0.0,
27235,0.0,0.0,0.0,
27236,0.0,0.0,0.0,
27237,0.0,0.0,0.0,
27238,0.0,0.0,0.0,
27239,0.0,0.0,0.0,
27240,0.0,0.0,0.0,
27241,0.0,0.0,0.0,
28001,15.0,13.0,29.0,121.0
28002,593.0,283.0,889.0,1686.0
28003,597.0,294.0,899.0,1830.0
28004,563.0,225.0,801.0,1654.0
28005,104.0,34.0,141.0,460.0
28006,72.0,136.0,208.0,574.0
28007,341.0,278.0,626.0,1496.0
28008,412.0,219.0,642.0,1566.0
28009,371.0,264.0,645.0,1589.0
28010,5.0,3.0,8.0,22.0
28011,185.0,292.0,481.0,1055.0
28012,158.0,491.0,654.0,1267.0
28013,133.0,265.0,400.0,856.0
28014,179.0,340.0,523.0,1386.0
28015,180.0,358.0,541.0,1409.0
28016,7.0,19.0,26.0,1.0
28017,0.0,0.0,0.0,62.0
28018,49.0,45.0,96.0,184.0
28019,177.0,162.0,342.0,831.0
28020,293.0,187.0,484.0,1423.0
28021,75.0,113.0,190.0,614.0
28022,235.0,517.0,757.0,1456.0
28023,148.0,401.0,552.0,1076.0
28024,277.0,599.0,883.0,1593.0
28025,280.0,675.0,965.0,1716.0
28026,234.0,402.0,650.0,1412.0
28027,122.0,279.0,402.0,840.0
28028,173.0,153.0,327.0,724.0
28029,455.0,268.0,735.0,1414.0
28030,616.0,365.0,988.0,1690.0
28031,547.0,201.0,754.0,1527.0
28032,619.0,178.0,803.0,1468.0
28033,322.0,163.0,496.0,975.0
28034,735.0,285.0,1035.0,1775.0
28035,575.0,260.0,848.0,1532.0
28036,173.0,52.0,225.0,388.0
28037,502.0,263.0,776.0,1372.0
28038,415.0,179.0,600.0,1186.0
28039,481.0,257.0,743.0,1528.0
28040,454.0,328.0,790.0,1548.0
28041,149.0,91.0,244.0,652.0
28042,39.0,60.0,101.0,312.0
28043,294.0,363.0,662.0,1838.0
28044,189.0,300.0,492.0,1691.0
28045,0.0,0.0,0.0,2.0
28046,364.0,271.0,647.0,1658.0
28047,300.0,253.0,558.0,1561.0
28048,350.0,231.0,592.0,1471.0
28049,460.0,227.0,695.0,1668.0
28050,455.0,207.0,668.0,1379.0
28051,455.0,202.0,666.0,1374.0
28052,356.0,158.0,519.0,923.0
28053,574.0,287.0,880.0,1602.0
28054,456.0,348.0,812.0,1541.0
28055,430.0,334.0,769.0,1385.0
28056,381.0,267.0,654.0,1344.0
28057,449.0,273.0,741.0,1565.0
28058,355.0,348.0,711.0,1709.0
28059,231.0,238.0,472.0,1227.0
28060,283.0,330.0,618.0,1394.0
28061,59.0,192.0,255.0,493.0
28062,19.0,67.0,86.0,169.0
28063,35.0,74.0,109.0,283.0
28064,134.0,174.0,309.0,703.0
28065,112.0,172.0,286.0,532.0
28066,171.0,334.0,505.0,1093.0
28067,39.0,71.0,111.0,295.0
28068,54.0,85.0,139.0,276.0
28069,116.0,61.0,182.0,256.0
28070,0.0,0.0,0.0,55.0
28071,474.0,324.0,806.0,1604.0
28072,52.0,30.0,83.0,183.0
28073,27.0,27.0,55.0,118.0
28074,4.0,14.0,18.0,46.0
28075,31.0,57.0,89.0,172.0
28200,0.0,0.0,0.0,
28201,0.0,0.0,0.0,
28202,0.0,0.0,0.0,
28203,0.0,0.0,0.0,
28204,0.0,0.0,0.0,
28205,0.0,0.0,0.0,
28206,0.0,0.0,0.0,
29001,575.0,46.0,627.0,1721.0
29002,549.0,39.0,591.0,1611.0
29003,494.0,37.0,533.0,1552.0
29004,498.0,43.0,547.0,1531.0
29005,451.0,59.0,514.0,1462.0
29006,452.0,58.0,516.0,1658.0
29007,360.0,39.0,401.0,1172.0
29008,389.0,34.0,424.0,1118.0
29009,341.0,26.0,371.0,884.0
29010,712.0,39.0,758.0,1682.0
29011,637.0,42.0,680.0,1614.0
29012,575.0,46.0,625.0,1728.0
29013,637.0,32.0,673.0,1678.0
29014,526.0,33.0,564.0,1667.0
29015,70.0,5.0,75.0,241.0
29016,121.0,6.0,127.0,361.0
29017,354.0,27.0,381.0,1197.0
29018,553.0,24.0,582.0,1670.0
29019,651.0,40.0,696.0,1616.0
29020,452.0,20.0,476.0,1387.0
29021,559.0,23.0,588.0,1602.0
29022,491.0,32.0,530.0,1448.0
29023,683.0,35.0,724.0,1753.0
29024,56.0,4.0,61.0,165.0
29025,483.0,35.0,523.0,1518.0
29026,128.0,9.0,138.0,391.0
29027,558.0,32.0,597.0,1622.0
29028,561.0,23.0,587.0,1665.0
29029,544.0,44.0,592.0,1807.0
29030,585.0,44.0,634.0,1668.0
29031,361.0,16.0,381.0,1032.0
29032,285.0,18.0,307.0,833.0
29033,280.0,19.0,299.0,961.0
29034,552.0,45.0,606.0,1415.0
29035,381.0,27.0,411.0,1174.0
29036,496.0,36.0,541.0,1175.0
29037,501.0,22.0,527.0,1392.0
29038,417.0,29.0,447.0,1147.0
29039,427.0,33.0,463.0,1678.0
29040,418.0,32.0,454.0,1673.0
29041,333.0,44.0,378.0,1673.0
29042,25.0,13.0,38.0,147.0
29043,341.0,79.0,423.0,1378.0
29044,244.0,76.0,325.0,1422.0
29045,302.0,90.0,407.0,1776.0
29046,106.0,23.0,134.0,684.0
29047,313.0,119.0,436.0,1375.0
29048,266.0,116.0,387.0,1583.0
29049,68.0,20.0,89.0,320.0
29050,513.0,119.0,640.0,1642.0
29051,458.0,129.0,597.0,1682.0
29052,98.0,18.0,116.0,275.0
29053,164.0,65.0,233.0,1038.0
29054,217.0,94.0,317.0,1305.0
29055,251.0,77.0,332.0,1344.0
29056,346.0,39.0,390.0,1344.0
29057,192.0,24.0,218.0,823.0
29058,393.0,106.0,503.0,1707.0
29059,162.0,47.0,210.0,840.0
29060,316.0,99.0,417.0,1577.0
29061,28.0,3.0,31.0,108.0
29062,0.0,0.0,0.0,8.0
29063,334.0,84.0,423.0,1558.0
29200,0.0,0.0,0.0,
29201,0.0,0.0,0.0,
30001,95.0,315.0,412.0,822.0
30002,211.0,625.0,840.0,1618.0
30003,142.0,455.0,599.0,1198.0
30004,92.0,258.0,352.0,815.0
30005,215.0,341.0,562.0,1414.0
30006,173.0,280.0,462.0,1365.0
30007,102.0,151.0,257.0,730.0
30008,211.0,320.0,534.0,1478.0
30009,138.0,183.0,325.0,904.0
30010,231.0,368.0,606.0,1443.0
30011,203.0,161.0,371.0,996.0
30012,112.0,72.0,184.0,568.0
30013,447.0,344.0,797.0,1584.0
30014,40.0,22.0,63.0,231.0
30015,30.0,29.0,60.0,423.0
30016,286.0,244.0,532.0,1731.0
30017,50.0,81.0,131.0,514.0
30018,22.0,11.0,33.0,168.0
30019,0.0,0.0,0.0,
30020,187.0,87.0,283.0,900.0
30021,371.0,176.0,566.0,1656.0
30022,371.0,196.0,578.0,1705.0
30023,171.0,91.0,262.0,975.0
30024,303.0,154.0,462.0,1712.0
30025,262.0,124.0,391.0,1550.0
30026,0.0,0.0,0.0,26.0
30027,193.0,238.0,440.0,1625.0
30028,82.0,64.0,147.0,524.0
30029,33.0,22.0,57.0,237.0
30030,301.0,225.0,528.0,1713.0
30031,249.0,197.0,451.0,1359.0
30032,21.0,34.0,55.0,181.0
30033,177.0,106.0,287.0,1016.0
30034,91.0,135.0,228.0,881.0
30035,302.0,171.0,483.0,1532.0
30036,293.0,211.0,512.0,1687.0
30037,181.0,121.0,305.0,1118.0
30038,192.0,143.0,339.0,1355.0
30039,184.0,153.0,344.0,1391.0
30040,264.0,153.0,427.0,1810.0
30041,259.0,148.0,411.0,1756.0
30042,206.0,73.0,281.0,850.0
30043,241.0,92.0,338.0,955.0
30044,10.0,5.0,15.0,68.0
30045,246.0,96.0,347.0,1057.0
30046,260.0,172.0,443.0,1566.0
30047,183.0,98.0,282.0,810.0
30048,136.0,83.0,219.0,781.0
30049,457.0,245.0,708.0,1342.0
30050,303.0,181.0,487.0,1101.0
30051,276.0,147.0,427.0,1029.0
30052,216.0,105.0,327.0,1020.0
30053,180.0,113.0,296.0,882.0
30054,134.0,55.0,193.0,701.0
30055,190.0,126.0,322.0,1064.0
30056,215.0,114.0,337.0,1238.0
30057,232.0,86.0,328.0,1423.0
30058,94.0,63.0,159.0,537.0
30059,15.0,0.0,15.0,41.0
30060,208.0,79.0,288.0,1072.0
30061,209.0,116.0,325.0,1192.0
30062,5.0,3.0,8.0,34.0
30063,86.0,23.0,112.0,255.0
30200,0.0,0.0,0.0,
30201,0.0,0.0,0.0,
30202,0.0,0.0,0.0,
30203,0.0,0.0,0.0,
30204,0.0,0.0,0.0,
30205,0.0,0.0,0.0,
30206,0.0,0.0,0.0,
31001,430.0,49.0,487.0,1569.0
31002,302.0,58.0,364.0,1399.0
31003,261.0,35.0,301.0,1178.0
31004,293.0,57.0,355.0,1236.0
31005,315.0,27.0,348.0,1500.0
31006,230.0,21.0,253.0,1108.0
31007,63.0,4.0,67.0,300.0
31008,401.0,44.0,450.0,1639.0
31009,203.0,25.0,230.0,777.0
31010,232.0,28.0,262.0,1035.0
31011,229.0,32.0,266.0,1308.0
31012,356.0,20.0,381.0,1215.0
31013,179.0,31.0,211.0,528.0
31014,371.0,21.0,402.0,1439.0
31015,475.0,67.0,550.0,1723.0
31016,358.0,130.0,495.0,1412.0
31017,4.0,3.0,7.0,70.0
31018,174.0,19.0,195.0,1025.0
31019,7.0,3.0,10.0,22.0
31020,427.0,70.0,505.0,1667.0
31021,0.0,0.0,0.0,1.0
31022,391.0,38.0,434.0,1244.0
31023,489.0,37.0,527.0,1672.0
31024,136.0,28.0,165.0,559.0
31025,446.0,43.0,495.0,1388.0
31026,417.0,46.0,464.0,1403.0
31027,513.0,35.0,550.0,1456.0
31028,432.0,24.0,466.0,1305.0
31029,401.0,29.0,433.0,1125.0
31030,246.0,8.0,256.0,651.0
31031,246.0,17.0,266.0,824.0
31032,450.0,34.0,487.0,1568.0
31033,125.0,39.0,164.0,682.0
31034,430.0,42.0,472.0,1399.0
31035,321.0,25.0,350.0,1190.0
31036,110.0,6.0,117.0,378.0
31037,208.0,17.0,225.0,892.0
31038,215.0,29.0,244.0,1041.0
31039,159.0,36.0,197.0,776.0
31040,2.0,0.0,2.0,40.0
31041,323.0,58.0,383.0,1387.0
31042,86.0,58.0,146.0,497.0
31043,223.0,109.0,336.0,1485.0
31044,203.0,86.0,291.0,1229.0
31045,243.0,81.0,328.0,1524.0
31046,259.0,61.0,322.0,1221.0
31047,91.0,48.0,140.0,520.0
31048,108.0,51.0,163.0,623.0
31049,29.0,11.0,40.0,139.0
31050,206.0,92.0,298.0,1210.0
31051,205.0,96.0,303.0,1137.0
31052,180.0,89.0,274.0,1121.0
31053,153.0,65.0,219.0,1067.0
31054,294.0,54.0,351.0,1549.0
31055,254.0,65.0,323.0,1306.0
31056,285.0,66.0,353.0,1289.0
31057,199.0,97.0,299.0,1307.0
31058,217.0,52.0,271.0,1284.0
31059,253.0,205.0,464.0,1681.0
31060,255.0,214.0,475.0,1615.0
31061,236.0,172.0,411.0,1609.0
31201,0.0,0.0,0.0,
31202,0.0,0.0,0.0,
31203,0.0,0.0,0.0,
31204,0.0,0.0,0.0,
31205,0.0,0.0,0.0,
31206,0.0,0.0,0.0,
31207,0.0,0.0,0.0,
31208,0.0,0.0,0.0,
31209,0.0,0.0,0.0,
31210,0.0,0.0,0.0,
31211,0.0,0.0,0.0,
31212,0.0,0.0,0.0,
31213,0.0,0.0,0.0,
31214,0.0,0.0,0.0,
31215,0.0,0.0,0.0,
31216,0.0,0.0,0.0,
31217,0.0,0.0,0.0,
31218,0.0,0.0,0.0,
31219,0.0,0.0,0.0,
31220,0.0,0.0,0.0,
31221,0.0,0.0,0.0,
31222,0.0,0.0,0.0,
31223,0.0,0.0,0.0,
31224,0.0,0.0,0.0,
31225,0.0,0.0,0.0,
31226,0.0,0.0,0.0,
31227,0.0,0.0,0.0,
31228,0.0,0.0,0.0,
31229,0.0,0.0,0.0,
31230,0.0,0.0,0.0,
31231,0.0,0.0,0.0,
31232,0.0,0.0,0.0,
32001,76.0,66.0,143.0,507.0
32002,169.0,53.0,228.0,977.0
32003,289.0,83.0,374.0,1360.0
32004,180.0,55.0,240.0,841.0
32005,313.0,78.0,391.0,1243.0
32006,11.0,4.0,15.0,95.0
32007,375.0,68.0,449.0,1449.0
32008,156.0,89.0,245.0,1003.0
32009,217.0,65.0,292.0,1296.0
32010,39.0,5.0,45.0,166.0
32011,24.0,12.0,36.0,181.0
32012,121.0,29.0,152.0,513.0
32013,0.0,0.0,0.0,2.0
32014,1.0,0.0,1.0,13.0
32015,243.0,100.0,348.0,1667.0
32016,93.0,40.0,133.0,660.0
32017,305.0,68.0,375.0,1680.0
32018,103.0,18.0,122.0,529.0
32019,236.0,57.0,298.0,1326.0
32020,274.0,49.0,324.0,1222.0
32021,329.0,40.0,374.0,1667.0
32022,438.0,76.0,517.0,1565.0
32023,322.0,42.0,364.0,1277.0
32024,305.0,38.0,344.0,1125.0
32025,302.0,34.0,338.0,1227.0
32026,383.0,41.0,425.0,1626.0
32027,378.0,37.0,415.0,1491.0
32028,332.0,28.0,364.0,1499.0
32029,223.0,30.0,254.0,985.0
32030,259.0,27.0,288.0,1154.0
