ct,tot_,moe_,tot_asian_indian,moe_asian_indian,tot_bangladeshi,moe_bangladeshi,tot_bhutanese,moe_bhutanese,tot_burmese,moe_burmese,tot_cambodian,moe_cambodian,"tot_chinese,_except_taiwanese","moe_chinese,_except_taiwanese",tot_filipino,moe_filipino,tot_hmong,moe_hmong,tot_indonesian,moe_indonesian,tot_japanese,moe_japanese,tot_korean,moe_korean,tot_laotian,moe_laotian,tot_malaysian,moe_malaysian,tot_mongolian,moe_mongolian,tot_nepalese,moe_nepalese,tot_okinawan,moe_okinawan,tot_pakistani,moe_pakistani,tot_sri_lankan,moe_sri_lankan,tot_taiwanese,moe_taiwanese,tot_thai,moe_thai,tot_vietnamese,moe_vietnamese,"tot_other_asian,_specified","moe_other_asian,_specified","tot_other_asian,_not_specified","moe_other_asian,_not_specified"
36081047600,640,242,271,154,41,47,0,13,0,13,0,13,72,58,205,158,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,10,28,33,0,13,16,20,0,13,0,13
36081047801,1014,366,525,359,179,249,0,13,0,13,0,13,110,125,167,168,0,13,17,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,61
36081047802,343,365,38,45,0,13,0,13,0,13,0,13,0,13,164,183,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,141,247,0,13,0,13,0,13,0,13,0,13,0,13
36081047900,4439,866,395,198,156,160,38,60,167,179,0,18,1927,470,751,504,0,18,182,162,13,29,159,158,0,18,0,18,0,18,433,457,0,18,82,121,0,18,38,57,2,5,0,18,58,65,38,63
36081048000,1260,360,462,246,412,237,0,13,0,13,0,13,155,163,73,70,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,132,173,0,13,0,13,0,13,0,13,0,13,26,38
36081048100,3996,1142,211,241,1257,964,0,18,0,18,0,18,1391,597,134,159,0,18,133,208,49,76,275,168,0,18,0,18,0,18,243,237,0,18,65,74,0,18,84,87,38,81,0,18,0,18,116,126
36081048200,456,147,214,125,158,114,0,13,0,13,0,13,0,13,27,23,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,57,47
36081048301,1351,330,135,168,116,107,0,13,185,201,0,13,632,281,86,94,0,13,28,40,14,22,0,13,0,13,56,65,0,13,95,114,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,6
36081048302,1029,291,177,129,150,140,0,13,0,13,0,13,388,250,135,121,0,13,0,13,113,146,18,27,0,13,0,13,0,13,24,37,0,13,0,13,0,13,20,30,4,10,0,13,0,13,0,13
36081048400,2083,797,764,415,623,574,0,13,0,13,0,13,11,18,234,190,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,126,199,325,247
36081048500,3101,657,149,108,155,157,0,13,33,42,0,13,1342,345,205,149,0,13,37,62,0,13,202,198,12,18,8,13,0,13,354,317,0,13,21,34,0,13,0,13,327,183,19,30,0,13,237,387
36081048900,767,303,153,244,0,13,0,13,0,13,0,13,488,197,75,111,0,13,8,13,0,13,43,38,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081049201,253,141,138,114,10,18,0,13,0,13,0,13,0,13,18,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,38,62,0,13,0,13,0,13,0,13,0,13,49,47
36081049202,1004,564,177,131,116,160,0,13,0,13,0,13,0,13,172,192,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,237,238,0,13,0,13,0,13,0,13,0,13,302,459
36081049301,815,254,0,13,0,13,0,13,0,13,0,13,637,242,17,33,0,13,0,13,0,13,46,58,0,13,0,13,0,13,0,13,0,13,78,118,0,13,0,13,0,13,37,48,0,13,0,13
36081049302,943,466,47,79,67,99,0,13,0,13,0,13,594,418,192,149,0,13,0,13,0,13,7,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,14,0,13,27,50,0,13,0,13
36081049500,132,93,0,13,0,13,0,13,0,13,0,13,87,68,9,11,0,13,0,13,0,13,7,9,0,13,29,46,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081049600,1058,303,635,201,162,141,0,13,0,13,0,13,11,16,122,110,0,13,0,13,0,13,0,13,0,13,0,13,0,13,21,29,0,13,55,74,0,13,0,13,0,13,0,13,0,13,52,37
36081049700,903,371,0,13,0,13,0,13,0,13,0,13,739,310,59,67,0,13,0,13,0,13,0,13,0,13,0,13,0,13,87,129,0,13,0,13,0,13,0,13,0,13,18,30,0,13,0,13
36081049900,3825,674,67,66,153,114,0,18,0,18,0,18,2575,556,574,280,0,18,40,63,0,18,125,94,0,18,31,49,0,18,186,143,0,18,0,18,0,18,0,18,0,18,19,31,11,17,44,57
36081050000,771,493,765,492,0,13,0,13,0,13,0,13,6,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081050201,144,146,119,140,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,25,33
36081050202,245,169,152,118,93,127,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081050400,97,94,0,13,83,91,0,13,0,13,0,13,0,13,14,22,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081050500,782,227,132,128,0,13,0,13,54,58,37,56,452,205,76,116,0,13,0,13,0,13,0,13,0,13,0,13,0,13,31,43,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081050600,193,202,13,13,170,192,0,13,0,13,7,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,6,0,13,0,13
36081050700,929,274,25,40,0,13,0,13,0,13,0,13,573,210,148,118,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,37,50,0,13,146,130,0,13,0,13
36081050800,85,106,27,49,58,86,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081051000,207,174,165,168,0,13,0,13,0,13,0,13,15,24,27,45,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081051100,327,156,69,64,0,13,0,13,0,13,0,13,136,96,105,82,0,13,0,13,0,13,6,10,0,13,0,13,0,13,7,12,0,13,0,13,0,13,0,13,4,6,0,13,0,13,0,13
36081051200,234,145,34,44,118,116,0,13,0,13,0,13,4,7,35,53,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,43,71,0,13,0,13,0,13
36081051300,524,208,0,13,0,13,0,13,0,13,0,13,397,179,0,13,0,13,0,13,0,13,67,65,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,60,91,0,13,0,13
36081051500,308,181,51,67,0,13,0,13,0,13,0,13,216,166,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,41,68,0,13,0,13,0,13
36081051600,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081051700,128,77,1,3,0,13,0,13,0,13,0,13,109,69,16,26,0,13,0,13,2,4,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081051800,11,14,1,3,0,13,0,13,0,13,0,13,5,7,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,7,0,13,0,13
36081052000,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081052100,204,114,0,13,0,13,0,13,0,13,0,13,103,102,80,77,0,13,0,13,20,22,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,2,0,13,0,13
36081052200,179,130,83,74,0,13,0,13,0,13,0,13,0,13,87,130,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,11
36081052400,82,134,0,13,82,134,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081052500,190,145,0,13,0,13,0,13,0,13,0,13,90,82,7,10,0,13,0,13,0,13,22,33,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,71,107
36081052600,115,100,80,88,0,13,0,13,0,13,0,13,25,31,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,6,0,13,0,13,0,13,0,13,0,13,6,10
36081052800,154,201,21,34,122,197,0,13,0,13,0,13,11,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081053000,20,31,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,20,31
36081053100,304,215,220,227,0,13,0,13,0,13,0,13,20,31,64,81,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081053200,2,4,0,13,0,13,0,13,0,13,0,13,2,4,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081053401,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081053501,37,40,20,30,0,13,0,13,0,13,0,13,0,13,17,24,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081053502,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081053601,131,114,117,102,0,13,0,13,0,13,0,13,14,26,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081053800,133,99,61,70,17,27,0,13,0,13,0,13,55,64,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081053901,997,255,153,124,0,13,0,13,0,13,0,13,459,242,248,150,0,13,0,13,31,37,1,2,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,31,48,74,110,0,13,0,13
36081053902,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081054000,372,216,90,131,107,134,0,13,0,13,0,13,108,127,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,45,68,0,13,0,13,0,13,0,13,0,13,22,41
36081054200,1795,576,935,352,0,18,0,18,0,18,0,18,320,319,95,119,0,18,0,18,56,86,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,55,91,0,18,0,18,334,264
36081054500,411,215,0,13,0,13,0,13,0,13,0,13,117,106,90,93,0,13,0,13,9,15,0,13,0,13,0,13,0,13,29,45,0,13,57,85,0,13,10,16,16,27,39,41,0,13,44,67
36081054700,840,430,10,16,0,18,0,18,26,37,0,18,369,246,0,18,0,18,4,8,232,253,33,60,0,18,0,18,0,18,40,61,0,18,126,191,0,18,0,18,0,18,0,18,0,18,0,18
36081054800,1502,272,456,189,425,171,0,13,0,13,0,13,60,66,273,148,0,13,0,13,0,13,11,17,0,13,0,13,0,13,21,32,0,13,175,138,0,13,0,13,0,13,29,49,0,13,52,60
36081054900,861,318,321,253,0,18,13,21,0,18,0,18,328,202,10,15,0,18,0,18,75,82,0,18,0,18,0,18,0,18,68,106,0,18,8,30,0,18,1,2,0,18,26,33,0,18,11,19
36081055100,462,209,10,21,0,13,0,13,0,13,0,13,186,131,57,45,0,13,9,14,29,31,94,145,0,13,0,13,0,13,26,38,0,13,0,13,0,13,0,13,0,13,32,53,0,13,19,29
36081055200,1127,527,297,290,221,206,0,13,0,13,0,13,18,29,327,266,0,13,0,13,0,13,6,13,42,61,0,13,0,13,0,13,0,13,204,326,0,13,0,13,0,13,0,13,0,13,12,19
36081055300,580,212,83,78,0,13,0,13,0,13,0,13,132,98,45,39,0,13,0,13,14,24,10,15,0,13,0,13,0,13,258,196,0,13,0,13,0,13,0,13,0,13,7,10,0,13,31,51
36081055400,1545,395,970,367,199,205,0,13,0,13,0,13,63,52,268,122,0,13,16,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,15,0,13,0,13,0,13,0,13,19,20
36081055500,219,129,44,46,0,13,0,13,0,13,0,13,53,50,21,30,0,13,0,13,15,23,26,40,0,13,0,13,0,13,22,33,0,13,0,13,0,13,24,37,0,13,0,13,0,13,14,23
36081055600,890,305,226,93,309,190,0,13,0,13,0,13,189,241,116,96,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,11,13,18,0,13,30,26
36081055700,218,132,10,16,0,13,0,13,0,13,0,13,141,119,0,13,0,13,0,13,23,35,31,35,13,21,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081055800,543,315,318,292,62,102,0,13,28,42,0,13,0,13,7,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,103,69,0,13,0,13,0,13,0,13,0,13,25,42
36081055900,70,57,0,13,0,13,0,13,0,13,0,13,20,22,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,50,55,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081056000,852,353,266,128,125,130,0,13,0,13,0,13,242,274,133,136,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,78,87,0,13,0,13,0,13,0,13,0,13,8,13
36081056100,8,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081056200,690,285,362,219,24,38,0,13,0,13,0,13,48,52,213,180,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,43,66
36081056400,377,182,180,149,0,13,0,13,12,17,0,13,62,77,109,85,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,23
36081056500,49,51,9,24,0,13,0,13,0,13,0,13,25,32,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,25,0,13,0,13
36081056600,427,141,260,122,32,50,0,13,0,13,0,13,11,9,75,111,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,25,39,0,13,0,13,0,13,0,13,24,35
36081056700,61,85,0,18,0,18,0,18,0,18,0,18,61,85,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36081056800,441,242,229,206,137,183,0,18,0,18,0,18,31,41,23,38,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,21,33
36081057700,42,39,0,13,0,13,0,13,0,13,0,13,19,32,16,24,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,11,0,13,0,13
36081057900,32,36,11,19,0,13,0,13,0,13,0,13,21,31,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081058000,47,71,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,46,70,0,13,1,4
36081058100,42,51,13,21,0,13,0,13,0,13,0,13,0,13,29,47,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081058200,279,285,78,99,141,222,0,18,0,18,0,18,35,54,25,40,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36081058300,410,203,27,34,0,13,0,13,0,13,0,13,240,171,22,52,0,13,0,13,0,13,22,32,0,13,0,13,0,13,0,13,0,13,28,43,0,13,0,13,0,13,49,76,0,13,22,35
36081058500,362,322,0,13,0,13,0,13,0,13,0,13,59,70,134,211,0,13,0,13,7,12,33,43,0,13,0,13,0,13,0,13,0,13,129,231,0,13,0,13,0,13,0,13,0,13,0,13
36081058700,154,92,23,34,0,13,0,13,0,13,0,13,83,76,0,13,0,13,0,13,9,14,12,22,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,27,45,0,13,0,13
36081058900,208,154,10,16,20,32,0,18,0,18,0,18,158,154,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,20,31,0,18
36081059000,27,38,0,13,0,13,0,13,0,13,0,13,27,38,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081059100,321,363,120,198,0,18,0,18,0,18,0,18,0,18,184,295,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,17,28,0,18,0,18,0,18,0,18,0,18,0,18
36081059200,41,59,0,13,0,13,0,13,41,59,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081059300,267,153,9,14,0,13,0,13,7,12,0,13,7,12,90,72,0,13,0,13,31,50,21,33,0,13,0,13,0,13,0,13,0,13,34,59,0,13,0,13,5,8,0,13,53,92,10,16
36081059400,30,49,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,30,49,0,13
36081059501,343,274,0,13,0,13,0,13,0,13,0,13,145,139,160,206,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,38,61
36081059502,139,176,0,13,0,13,0,13,0,13,0,13,138,176,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,2
36081059600,2,4,1,2,0,13,0,13,0,13,0,13,0,13,1,2,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081059800,21,26,0,13,14,22,0,13,0,13,0,13,0,13,7,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081059900,102,53,1,2,0,13,0,13,0,13,0,13,31,25,0,13,19,28,0,13,0,13,5,9,0,13,0,13,0,13,0,13,0,13,45,42,0,13,0,13,0,13,1,2,0,13,0,13
36081060000,101,102,28,35,0,13,0,13,0,13,0,13,73,107,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081060100,92,108,0,13,0,13,0,13,0,13,0,13,6,8,58,88,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,35,0,13,22,33
36081060300,135,104,0,13,0,13,0,13,0,13,0,13,30,48,105,91,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081060600,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081060701,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081060800,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081061000,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081061200,35,52,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,35,52,0,13,0,13,0,13,0,13,0,13,0,13
36081061301,208,127,0,18,0,18,0,18,0,18,0,18,91,87,8,13,0,18,0,18,0,18,0,18,0,18,0,18,0,18,18,28,0,18,0,18,0,18,0,18,0,18,91,95,0,18,0,18
36081061302,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081061400,36,39,0,13,0,13,0,13,0,13,0,13,15,20,0,13,0,13,0,13,0,13,21,34,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081061601,11,12,0,13,0,13,0,13,0,13,0,13,11,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081061602,41,51,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,35,50,0,13,0,13,0,13,0,13,0,13,6,9
36081061800,66,71,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,51,68,0,13,0,13,0,13,0,13,0,13,15,24,0,13,0,13,0,13,0,13,0,13,0,13
36081061900,192,262,0,13,0,13,0,13,0,13,0,13,0,13,19,28,0,13,0,13,0,13,8,14,0,13,0,13,0,13,165,259,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081062000,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081062100,154,111,0,13,0,13,0,13,0,13,0,13,1,8,35,54,0,13,4,23,0,13,0,13,0,13,0,13,0,13,0,13,0,13,114,107,0,13,0,13,0,13,0,13,0,13,0,13
36081062200,8,12,8,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081062300,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081062400,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081062500,30,32,0,13,0,13,0,13,0,13,0,13,30,32,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081062600,109,162,109,162,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081062700,118,99,1,2,0,13,0,13,0,13,0,13,63,85,0,13,0,13,54,54,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081062900,551,425,52,75,0,13,0,13,0,13,0,13,107,161,130,173,0,13,0,13,0,13,9,13,0,13,0,13,0,13,0,13,0,13,253,372,0,13,0,13,0,13,0,13,0,13,0,13
36081063000,25,39,0,13,0,13,0,13,0,13,0,13,25,39,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081063200,10,15,0,13,0,13,0,13,0,13,0,13,10,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081063301,44,72,0,13,0,13,0,13,0,13,0,13,19,32,0,13,0,13,0,13,0,13,25,40,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081063302,32,34,19,29,0,13,0,13,0,13,0,13,13,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081063500,77,47,0,13,0,13,0,13,0,13,0,13,58,37,5,7,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,21
36081063700,421,328,0,13,0,13,0,13,0,13,0,13,240,219,0,13,0,13,0,13,0,13,164,247,0,13,0,13,0,13,17,26,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081063800,66,75,43,65,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,23,37,0,13,0,13,0,13,0,13,0,13,0,13
36081063900,329,263,0,13,130,183,0,13,0,13,0,13,131,159,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,17,0,13,0,13,0,13,58,93
36081064101,445,229,124,139,0,13,0,13,0,13,0,13,192,103,11,16,0,13,0,13,0,13,20,29,0,13,0,13,0,13,0,13,0,13,98,153,0,13,0,13,0,13,0,13,0,13,0,13
36081064102,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081064500,466,111,29,33,0,13,0,13,0,13,0,13,208,117,67,66,0,13,0,13,49,61,50,54,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,15,0,13,28,32,0,13,22,23
36081064600,59,56,28,42,0,13,0,13,0,13,0,13,8,13,8,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,22
36081065000,22,22,0,13,0,13,0,13,0,13,0,13,15,21,0,13,0,13,0,13,7,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081065401,132,104,56,64,0,13,0,13,0,13,0,13,29,35,47,70,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36081065402,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
