ct,tot_,moe_,tot_not_hispanic,moe_not_hispanic,tot_hispanic,moe_hispanic,tot_mexican,moe_mexican,tot_puerto_rican,moe_puerto_rican,tot_cuban,moe_cuban,tot_dominican,moe_dominican,tot_central_american,moe_central_american,tot_costa_rican,moe_costa_rican,tot_guatemalan,moe_guatemalan,tot_honduran,moe_honduran,tot_nicaraguan,moe_nicaraguan,tot_panamanian,moe_panamanian,tot_salvadoran,moe_salvadoran,tot_other_central_american,moe_other_central_american,tot_south_american,moe_south_american,tot_argentinean,moe_argentinean,tot_bolivian,moe_bolivian,tot_chilean,moe_chilean,tot_colombian,moe_colombian,tot_ecuadorian,moe_ecuadorian,tot_paraguayan,moe_paraguayan,tot_peruvian,moe_peruvian,tot_uruguayan,moe_uruguayan,tot_venezuelan,moe_venezuelan,tot_other_south_american,moe_other_south_american,tot_other_hispanic_or_latino,moe_other_hispanic_or_latino,tot_spaniard,moe_spaniard,tot_spanish,moe_spanish,tot_spanish_american,moe_spanish_american,tot_all_other_hispanic_or_latino,moe_all_other_hispanic_or_latino
36005006301,5521,793,2462,708,3059,899,143,130,460,268,35,54,1839,818,193,197,0,18,0,18,99,149,19,29,0,18,75,120,0,18,257,164,0,18,26,43,0,18,42,64,166,141,0,18,0,18,0,18,0,18,23,38,132,86,28,44,0,18,0,18,104,92
36005006302,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005006400,4061,578,1798,500,2263,663,52,56,648,290,23,37,794,295,126,123,0,13,24,39,102,118,0,13,0,13,0,13,0,13,384,394,0,13,0,13,0,13,46,73,338,388,0,13,0,13,0,13,0,13,0,13,236,229,0,13,0,13,0,13,236,229
36005006500,5681,908,2451,631,3230,815,920,490,740,404,20,32,758,385,183,268,0,18,20,32,0,18,0,18,0,18,163,268,0,18,146,170,0,18,0,18,0,18,0,18,146,170,0,18,0,18,0,18,0,18,0,18,463,627,423,624,0,18,0,18,40,39
36005006700,6993,1404,1342,523,5651,1328,1197,1228,1678,807,0,18,2025,810,489,436,0,18,0,18,305,359,184,298,0,18,0,18,0,18,171,151,0,18,0,18,0,18,138,144,19,36,0,18,14,30,0,18,0,18,0,18,91,97,29,49,0,18,0,18,62,106
36005006800,2765,569,1103,335,1662,531,344,239,898,468,13,21,234,169,61,40,0,13,0,13,61,40,0,13,0,13,0,13,0,13,92,63,11,18,0,13,0,13,18,42,49,53,0,13,14,22,0,13,0,13,0,13,20,49,0,13,0,13,0,13,20,49
36005006900,7255,1030,2153,693,5102,1039,50,73,2045,878,17,29,1759,955,135,168,0,18,0,18,135,168,0,18,0,18,0,18,0,18,502,593,0,18,0,18,0,18,155,200,347,408,0,18,0,18,0,18,0,18,0,18,594,592,0,18,6,12,0,18,588,591
36005007000,4235,645,2402,555,1833,511,507,351,818,358,0,13,310,166,88,120,0,13,73,116,0,13,0,13,0,13,15,23,0,13,108,157,0,13,0,13,0,13,0,13,108,157,0,13,0,13,0,13,0,13,0,13,2,4,0,13,0,13,0,13,2,4
36005007100,2827,386,1000,350,1827,331,120,144,610,241,0,13,832,255,49,69,0,13,0,13,0,13,6,10,0,13,43,69,0,13,182,126,0,13,0,13,0,13,9,15,163,125,0,13,10,14,0,13,0,13,0,13,34,52,0,13,0,13,0,13,34,52
36005007200,6430,959,3875,961,2555,734,295,399,960,306,0,18,992,638,52,71,0,18,0,18,0,18,0,18,52,71,0,18,0,18,171,163,0,18,0,18,0,18,0,18,77,119,0,18,94,125,0,18,0,18,0,18,85,88,0,18,53,71,0,18,32,49
36005007300,4301,662,1627,553,2674,657,379,302,775,339,0,13,1072,647,255,170,0,13,103,130,59,70,34,58,59,90,0,13,0,13,124,149,0,13,0,13,0,13,0,13,124,149,0,13,0,13,0,13,0,13,0,13,69,96,0,13,6,12,0,13,63,95
36005007400,3078,578,1115,307,1963,397,0,13,1384,411,47,73,286,233,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,58,48,0,13,0,13,0,13,0,13,58,48,0,13,0,13,0,13,0,13,0,13,188,210,0,13,31,50,0,13,157,204
36005007500,6295,915,2036,455,4259,842,107,158,2753,797,50,58,901,313,386,558,0,18,7,12,379,560,0,18,0,18,0,18,0,18,12,18,0,18,0,18,0,18,0,18,12,18,0,18,0,18,0,18,0,18,0,18,50,38,15,22,0,18,0,18,35,32
36005007600,5293,795,2136,657,3157,695,376,268,922,413,0,18,1224,448,416,284,0,18,257,207,75,64,0,18,0,18,84,122,0,18,144,150,0,18,0,18,0,18,0,18,144,150,0,18,0,18,0,18,0,18,0,18,75,72,15,25,0,18,0,18,60,70
36005007700,2165,536,349,158,1816,546,702,488,548,194,0,13,303,170,48,60,0,13,0,13,0,13,0,13,0,13,48,60,0,13,123,70,0,13,0,13,0,13,0,13,123,70,0,13,0,13,0,13,0,13,0,13,92,97,51,82,0,13,0,13,41,47
36005007800,6301,773,3284,873,3017,610,281,313,1092,463,160,226,1022,437,227,348,0,18,0,18,0,18,8,13,0,18,219,347,0,18,83,98,0,18,0,18,0,18,34,55,0,18,0,18,0,18,0,18,49,80,0,18,152,195,0,18,0,18,36,61,116,187
36005007900,7157,963,1765,360,5392,957,646,757,1747,629,53,60,1022,448,990,608,0,18,18,32,564,469,0,18,59,88,154,262,195,315,683,672,0,18,0,18,0,18,0,18,563,637,0,18,120,197,0,18,0,18,0,18,251,388,0,18,0,18,0,18,251,388
36005008300,6121,913,1395,333,4726,878,1317,858,1880,631,0,18,1142,420,106,80,0,18,5,10,101,77,0,18,0,18,0,18,0,18,170,129,0,18,0,18,0,18,0,18,143,128,0,18,27,41,0,18,0,18,0,18,111,79,0,18,45,65,0,18,66,62
36005008400,3290,625,1426,501,1864,413,17,25,1252,445,0,13,538,307,35,44,0,13,0,13,23,34,8,12,0,13,0,13,4,24,22,60,0,13,0,13,0,13,0,13,22,60,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005008500,5706,719,1620,410,4086,817,501,388,1458,531,27,27,1100,339,247,188,0,18,0,18,128,163,17,27,22,34,80,91,0,18,490,377,0,18,0,18,0,18,0,18,462,377,0,18,28,46,0,18,0,18,0,18,263,172,9,18,7,15,0,18,247,167
36005008600,4134,882,1826,860,2308,437,0,13,1084,377,4,16,981,503,191,128,0,13,0,13,57,91,91,97,0,13,43,70,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,48,62,0,13,0,13,0,13,48,62
36005008700,6328,821,1279,351,5049,917,981,534,2179,722,20,33,1601,515,91,81,0,18,0,18,91,81,0,18,0,18,0,18,0,18,90,111,0,18,0,18,0,18,21,32,69,107,0,18,0,18,0,18,0,18,0,18,87,91,0,18,30,47,0,18,57,77
36005008900,3197,451,490,342,2707,423,343,375,768,254,19,33,1096,316,116,133,0,13,0,13,11,17,10,15,1,34,94,129,0,13,352,221,0,13,0,13,0,13,56,74,296,217,0,13,0,13,0,13,0,13,0,13,13,22,0,13,0,13,0,13,13,22
36005009000,3693,610,1253,302,2440,568,44,85,1191,572,0,13,757,304,280,231,0,13,111,168,169,146,0,13,0,13,0,13,0,13,100,118,0,13,0,13,0,13,48,64,52,96,0,13,0,13,0,13,0,13,0,13,68,73,0,13,27,41,0,13,41,60
36005009200,6122,792,2530,623,3592,729,173,212,1853,547,0,18,827,339,87,136,87,136,0,18,0,18,0,18,0,18,0,18,0,18,481,371,0,18,0,18,0,18,40,60,278,263,0,18,152,252,0,18,0,18,11,19,171,129,8,13,0,18,0,18,163,128
36005009301,4928,943,1370,310,3558,929,193,260,965,336,19,30,1121,606,866,655,0,13,142,226,681,695,8,17,0,13,35,53,0,13,163,178,0,13,0,13,0,13,0,13,163,178,0,13,0,13,0,13,0,13,0,13,231,206,18,28,0,13,0,13,213,205
36005009302,566,163,329,114,237,120,0,13,59,40,0,13,11,21,48,40,0,13,18,24,11,21,0,13,0,13,19,36,0,13,29,44,0,13,0,13,0,13,0,13,6,11,0,13,0,13,0,13,23,42,0,13,90,47,0,13,0,13,0,13,90,47
36005009600,2762,385,1364,250,1398,297,45,40,702,202,3,7,384,224,33,44,0,13,0,13,33,44,0,13,0,13,0,13,0,13,177,163,0,13,0,13,0,13,0,13,177,163,0,13,0,13,0,13,0,13,0,13,54,43,0,13,0,13,0,13,54,43
36005009800,4818,714,1669,527,3149,593,43,61,1925,532,118,112,739,372,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,324,214,0,13,0,13,0,13,22,36,239,203,0,13,63,96,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005011000,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005011502,4210,767,1442,388,2768,707,159,186,1418,726,9,19,932,444,96,113,0,13,14,21,76,93,0,13,0,13,6,14,0,13,125,77,0,13,0,13,0,13,21,26,95,63,0,13,9,20,0,13,0,13,0,13,29,30,9,19,0,13,0,13,20,23
36005011701,1608,286,459,285,1149,312,5,7,297,216,5,7,503,206,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,47,73,0,13,6,11,0,13,0,13,41,75,0,13,0,13,0,13,0,13,0,13,292,300,0,13,2,18,0,13,290,291
36005011702,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005011800,6041,764,3820,562,2221,669,27,27,1159,487,20,39,466,395,58,69,0,18,40,64,0,18,18,28,0,18,0,18,0,18,321,276,29,33,0,18,0,18,0,18,158,164,0,18,124,211,10,20,0,18,0,18,170,109,56,86,0,18,0,18,114,72
36005011900,6193,1055,2085,1107,4108,752,348,244,1619,635,0,18,1382,386,570,421,0,18,224,348,233,239,0,18,0,18,113,104,0,18,129,89,0,18,0,18,0,18,10,22,85,72,0,18,34,51,0,18,0,18,0,18,60,56,0,18,0,18,0,18,60,56
36005012101,3267,452,1136,234,2131,435,307,231,681,200,0,13,930,283,56,50,0,13,0,13,42,48,11,16,0,13,3,9,0,13,63,46,0,13,0,13,0,13,0,13,50,41,0,13,13,21,0,13,0,13,0,13,94,92,22,36,0,13,0,13,72,84
36005012102,1463,288,371,189,1092,310,96,110,574,255,0,13,162,117,82,123,0,13,0,13,82,123,0,13,0,13,0,13,0,13,112,113,0,13,0,13,0,13,0,13,112,113,0,13,0,13,0,13,0,13,0,13,66,71,0,13,0,13,0,13,66,71
36005012300,4582,949,2046,814,2536,438,0,13,1110,366,19,30,1094,502,36,39,0,13,0,13,15,25,0,13,21,32,0,13,0,13,15,25,0,13,0,13,0,13,0,13,0,13,0,13,15,25,0,13,0,13,0,13,262,160,0,13,36,61,0,13,226,170
36005012500,4014,608,1024,367,2990,541,132,170,1241,422,14,22,1027,387,521,336,0,13,21,34,498,332,0,13,0,13,2,6,0,13,11,17,0,13,0,13,0,13,0,13,11,17,0,13,0,13,0,13,0,13,0,13,44,49,0,13,11,18,0,13,33,46
36005012701,2207,603,472,116,1735,576,8,13,574,179,7,10,866,494,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,246,259,0,13,0,13,13,22,57,59,176,247,0,13,0,13,0,13,0,13,0,13,34,44,0,13,0,13,0,13,34,44
36005012901,4961,869,1639,462,3322,841,405,293,1430,479,0,13,1168,801,281,191,0,13,0,13,216,160,65,108,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,38,48,0,13,0,13,0,13,38,48
36005013000,1297,440,458,146,839,454,0,13,407,212,45,58,45,37,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,69,57,0,13,0,13,0,13,0,13,69,57,0,13,0,13,0,13,0,13,0,13,273,391,0,13,273,391,0,13,0,13
36005013100,5252,670,1832,444,3420,608,61,72,1131,418,12,28,1521,495,272,234,0,18,0,18,272,234,0,18,0,18,0,18,0,18,378,294,0,18,0,18,0,18,0,18,275,266,0,18,83,93,0,18,20,32,0,18,45,44,0,18,0,18,0,18,45,44
36005013200,7288,997,3545,745,3743,987,0,18,2065,558,42,69,561,314,217,308,0,18,28,64,0,18,189,304,0,18,0,18,0,18,746,591,195,188,0,18,0,18,0,18,523,564,0,18,28,68,0,18,0,18,0,18,112,135,0,18,79,124,0,18,33,50
36005013300,6236,1186,2044,458,4192,1109,148,222,1235,344,12,21,1887,788,521,807,0,18,521,807,0,18,0,18,0,18,0,18,0,18,8,16,0,18,0,18,0,18,0,18,8,16,0,18,0,18,0,18,0,18,0,18,381,408,0,18,156,234,0,18,225,238
36005013500,3492,681,1793,619,1699,351,0,13,666,316,0,13,785,397,59,76,0,13,29,63,0,13,0,13,14,22,16,29,0,13,149,206,0,13,0,13,0,13,0,13,149,206,0,13,0,13,0,13,0,13,0,13,40,67,0,13,0,13,0,13,40,67
36005013800,3077,513,1781,353,1296,402,10,16,487,174,0,13,498,370,122,106,26,39,0,13,96,103,0,13,0,13,0,13,0,13,116,94,0,13,0,13,50,50,33,49,33,61,0,13,0,13,0,13,0,13,0,13,63,88,0,13,0,13,0,13,63,88
36005014100,6384,668,2716,590,3668,749,30,52,1715,564,0,18,1730,617,17,26,0,18,0,18,9,21,0,18,8,15,0,18,0,18,96,91,0,18,0,18,0,18,0,18,96,91,0,18,0,18,0,18,0,18,0,18,80,78,0,18,49,75,0,18,31,26
36005014300,1579,293,666,160,913,276,38,59,133,71,0,13,613,262,59,48,0,13,52,47,0,13,0,13,7,10,0,13,0,13,45,39,0,13,0,13,0,13,16,25,19,29,0,13,10,14,0,13,0,13,0,13,25,52,0,13,0,13,0,13,25,52
36005014400,5781,1070,1770,655,4011,867,114,131,2019,855,590,616,547,436,193,303,0,18,0,18,193,303,0,18,0,18,0,18,0,18,336,316,0,18,0,18,0,18,26,59,154,150,148,273,8,13,0,18,0,18,0,18,212,215,0,18,0,18,0,18,212,215
36005014500,7002,1445,4119,1371,2883,653,0,18,1600,637,169,148,850,463,142,186,0,18,0,18,142,186,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,122,114,26,43,0,18,0,18,96,105
36005014701,5864,1411,3927,1191,1937,620,3,7,1022,437,82,125,711,416,62,140,0,18,0,18,62,140,0,18,0,18,0,18,0,18,2,5,0,18,0,18,0,18,2,5,0,18,0,18,0,18,0,18,0,18,0,18,55,64,0,18,30,48,0,18,25,38
36005014702,5157,845,1860,220,3297,855,0,18,1463,655,0,18,1213,467,621,684,0,18,0,18,621,684,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005014900,4708,1184,1898,420,2810,1182,117,129,472,317,44,49,1568,1055,321,275,0,13,0,13,321,275,0,13,0,13,0,13,0,13,50,73,0,13,0,13,0,13,0,13,50,73,0,13,0,13,0,13,0,13,0,13,238,208,0,13,0,13,0,13,238,208
36005015100,5311,912,3040,630,2271,786,21,37,584,213,0,18,1163,729,219,175,0,18,5,10,94,113,0,18,0,18,120,131,0,18,150,166,0,18,0,18,0,18,0,18,150,166,0,18,0,18,0,18,0,18,0,18,134,118,0,18,0,18,0,18,134,118
36005015200,2565,387,1267,355,1298,291,10,15,911,250,8,13,255,104,27,29,0,13,0,13,17,25,10,16,0,13,0,13,0,13,68,99,0,13,0,13,0,13,0,13,68,99,0,13,0,13,0,13,0,13,0,13,19,53,0,13,0,13,0,13,19,53
36005015300,4226,751,1940,499,2286,693,14,22,842,340,0,13,1001,620,276,228,0,13,0,13,93,153,0,13,0,13,183,175,0,13,40,61,0,13,0,13,0,13,0,13,40,61,0,13,0,13,0,13,0,13,0,13,113,112,0,13,0,13,0,13,113,112
36005015500,3089,625,1029,590,2060,364,244,221,458,183,41,47,1121,346,133,119,38,61,0,13,86,102,9,15,0,13,0,13,0,13,20,29,0,13,0,13,0,13,0,13,20,29,0,13,0,13,0,13,0,13,0,13,43,53,0,13,0,13,0,13,43,53
36005015700,5155,762,2155,499,3000,538,307,233,1296,371,120,85,865,270,153,162,0,18,0,18,130,160,0,18,0,18,23,38,0,18,162,200,0,18,0,18,0,18,0,18,162,200,0,18,0,18,0,18,0,18,0,18,97,91,6,13,0,18,0,18,91,90
36005015800,1423,330,743,186,680,279,85,138,330,138,0,13,194,200,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,71,94,0,13,0,13,0,13,0,13,71,94,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005015900,2164,562,221,112,1943,570,486,408,456,227,0,13,914,561,44,44,0,13,0,13,44,44,0,13,0,13,0,13,0,13,43,49,0,13,0,13,0,13,0,13,43,49,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005016000,3891,686,2526,504,1365,496,21,32,850,463,0,13,249,176,33,48,0,13,0,13,4,6,0,13,29,47,0,13,0,13,106,101,16,18,0,13,0,13,0,13,67,71,0,13,23,31,0,13,0,13,0,13,106,143,10,29,0,13,0,13,96,130
36005016100,4787,731,1714,681,3073,768,106,169,1122,528,0,13,1589,593,66,82,0,13,0,13,7,14,0,13,0,13,59,74,0,13,32,37,0,13,0,13,0,13,16,27,16,26,0,13,0,13,0,13,0,13,0,13,158,141,0,13,0,13,0,13,158,141
36005016200,1712,360,969,285,743,246,38,61,457,171,0,13,173,169,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,46,55,0,13,0,13,0,13,0,13,32,51,0,13,0,13,0,13,14,24,0,13,29,23,0,13,0,13,0,13,29,23
36005016300,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005016400,1074,201,745,211,329,99,33,41,161,77,2,9,58,62,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,44,35,0,13,0,13,0,13,0,13,19,28,0,13,23,23,0,13,2,3,0,13,31,43,31,43,0,13,0,13,0,13
36005016500,1074,221,611,245,463,122,0,13,274,105,0,13,145,92,44,47,0,13,0,13,0,13,40,47,0,13,4,5,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005016600,2397,360,1030,349,1367,230,45,51,730,243,25,41,410,168,124,123,0,13,0,13,0,13,0,13,0,13,124,123,0,13,31,26,8,12,0,13,0,13,0,13,23,24,0,13,0,13,0,13,0,13,0,13,2,6,0,13,0,13,0,13,2,6
36005016700,3822,474,1617,345,2205,466,76,62,1007,418,30,44,770,255,186,167,0,13,25,38,151,159,0,13,10,17,0,13,0,13,18,24,0,13,0,13,0,13,8,15,0,13,0,13,0,13,0,13,10,20,0,13,118,68,7,16,0,13,0,13,111,71
36005016900,1729,329,865,221,864,270,0,13,248,171,0,13,567,207,21,25,0,13,0,13,6,13,0,13,15,21,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,28,30,7,11,0,13,0,13,21,27
36005017100,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005017300,6373,890,2572,870,3801,643,424,506,1373,619,0,18,1908,643,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,21,34,0,18,0,18,0,18,0,18,0,18,0,18,21,34,0,18,0,18,0,18,75,105,0,18,34,57,0,18,41,52
36005017500,6768,1111,3449,1051,3319,775,75,87,894,540,0,18,1514,596,682,473,0,18,69,109,613,460,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,154,169,97,155,0,18,0,18,57,68
36005017701,4554,749,1877,620,2677,740,282,258,767,382,8,16,1269,816,139,140,0,13,0,13,45,75,0,13,0,13,94,153,0,13,89,158,0,13,0,13,0,13,8,16,81,157,0,13,0,13,0,13,0,13,0,13,123,105,0,13,0,13,0,13,123,105
36005017702,5412,913,2980,874,2432,414,181,183,548,318,0,18,1231,469,331,354,0,18,20,32,109,109,0,18,0,18,202,324,0,18,41,70,0,18,0,18,0,18,41,70,0,18,0,18,0,18,0,18,0,18,0,18,100,123,0,18,0,18,0,18,100,123
36005017901,4751,824,1136,285,3615,817,81,93,469,211,0,13,2571,820,195,212,0,13,0,13,195,212,0,13,0,13,0,13,0,13,63,76,0,13,0,13,0,13,0,13,63,76,0,13,0,13,0,13,0,13,0,13,236,284,0,13,0,13,0,13,236,284
36005017902,4138,837,1220,447,2918,842,1,4,261,128,0,13,2341,832,134,134,0,13,57,90,68,106,0,13,0,13,9,14,0,13,34,51,0,13,0,13,0,13,0,13,34,51,0,13,0,13,0,13,0,13,0,13,147,121,56,87,1,3,0,13,90,80
36005018101,3502,838,1112,397,2390,861,509,713,352,205,19,29,1189,485,98,109,0,13,0,13,98,109,0,13,0,13,0,13,0,13,154,188,0,13,0,13,0,13,0,13,111,175,0,13,0,13,0,13,43,67,0,13,69,83,0,13,0,13,0,13,69,83
36005018102,5695,885,2352,465,3343,798,577,431,297,196,0,18,2282,737,104,117,0,18,46,71,58,96,0,18,0,18,0,18,0,18,27,32,0,18,0,18,0,18,9,15,0,18,0,18,0,18,0,18,18,28,0,18,56,66,0,18,0,18,0,18,56,66
36005018301,4657,616,2095,393,2562,559,78,56,552,231,52,50,1596,636,88,99,0,13,51,82,37,54,0,13,0,13,0,13,0,13,169,124,100,111,0,13,0,13,18,30,26,28,0,13,25,20,0,13,0,13,0,13,27,30,11,18,0,13,0,13,16,24
36005018302,3546,637,1508,443,2038,567,230,245,286,138,37,56,1284,531,46,59,0,13,0,13,0,13,0,13,0,13,46,59,0,13,155,186,0,13,0,13,0,13,29,47,126,181,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005018400,4057,747,2223,715,1834,469,0,13,1124,365,54,68,458,319,126,162,0,13,96,158,30,45,0,13,0,13,0,13,0,13,72,72,0,13,0,13,0,13,72,72,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005018501,3069,713,1852,544,1217,540,0,13,685,558,1,18,531,224,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005018502,6503,962,2528,603,3975,949,267,434,1619,720,46,70,1555,542,347,430,0,18,24,41,22,34,0,18,0,18,301,427,0,18,41,57,0,18,0,18,0,18,11,23,11,23,0,18,0,18,0,18,19,31,0,18,100,69,38,43,0,18,0,18,62,47
36005018900,8311,1150,3868,964,4443,901,186,352,1218,480,20,32,2592,687,136,92,0,18,0,18,48,51,0,18,39,56,39,44,10,17,93,90,0,18,0,18,0,18,0,18,48,77,0,18,22,35,0,18,23,34,0,18,198,137,0,18,0,18,0,18,198,137
36005019300,7126,926,2374,921,4752,835,0,18,1697,751,0,18,2929,882,56,93,0,18,0,18,56,93,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,70,111,0,18,0,18,0,18,70,111
36005019400,2162,377,1022,305,1140,232,56,92,624,200,0,13,274,156,118,100,0,13,31,27,87,96,0,13,0,13,0,13,0,13,62,53,0,13,0,13,0,13,0,13,62,53,0,13,0,13,0,13,0,13,0,13,6,10,6,10,0,13,0,13,0,13
36005019500,7766,1193,2836,1075,4930,919,825,721,767,392,0,18,2654,643,29,40,0,18,0,18,0,18,0,18,5,10,24,40,0,18,208,249,7,15,0,18,0,18,129,221,72,117,0,18,0,18,0,18,0,18,0,18,447,511,22,39,0,18,0,18,425,508
36005019700,7479,1085,1649,457,5830,1223,2012,1100,981,623,82,142,1882,807,336,297,0,18,126,210,45,59,11,38,0,18,154,254,0,18,537,421,53,87,0,18,0,18,0,18,374,360,0,18,86,139,0,18,0,18,24,67,0,18,0,18,0,18,0,18,0,18
36005019900,7899,1221,3306,1114,4593,859,85,150,1303,436,0,18,2141,820,572,362,0,18,0,18,133,181,138,152,0,18,301,260,0,18,16,28,0,18,0,18,0,18,0,18,0,18,0,18,16,28,0,18,0,18,0,18,476,417,0,18,0,18,0,18,476,417
36005020000,5147,664,2093,403,3054,589,843,461,957,295,30,46,798,360,168,145,14,20,0,18,67,90,17,27,0,18,70,106,0,18,165,164,0,18,0,18,32,46,0,18,117,152,0,18,16,25,0,18,0,18,0,18,93,70,0,18,22,34,0,18,71,63
36005020100,3772,633,1272,523,2500,520,51,62,372,167,27,36,1659,373,33,46,0,13,0,13,20,41,0,13,0,13,13,20,0,13,83,104,0,13,0,13,0,13,0,13,9,16,0,13,74,104,0,13,0,13,0,13,275,219,137,180,0,13,0,13,138,137
36005020200,2372,362,911,219,1461,366,419,232,562,259,17,15,288,146,24,21,0,13,0,13,24,21,0,13,0,13,0,13,0,13,121,150,0,13,0,13,0,13,0,13,115,149,0,13,0,13,0,13,6,10,0,13,30,35,0,13,0,13,0,13,30,35
36005020400,3431,615,977,289,2454,566,29,45,756,446,0,13,1205,558,226,266,0,13,29,44,0,13,0,13,30,46,167,264,0,13,128,128,0,13,0,13,0,13,0,13,128,128,0,13,0,13,0,13,0,13,0,13,110,91,41,50,0,13,0,13,69,78
36005020501,7267,1252,1052,432,6215,1279,0,18,1868,1128,18,44,3439,949,96,123,0,18,0,18,76,120,0,18,0,18,20,30,0,18,406,396,0,18,0,18,0,18,50,68,0,18,0,18,356,379,0,18,0,18,0,18,388,363,0,18,0,18,0,18,388,363
36005020502,2515,340,695,246,1820,358,45,48,179,84,0,13,1399,361,162,110,0,13,13,20,143,107,0,13,6,11,0,13,0,13,14,23,0,13,0,13,0,13,0,13,14,23,0,13,0,13,0,13,0,13,0,13,21,19,0,13,0,13,0,13,21,19
36005020601,2425,538,1427,427,998,336,2,4,410,158,67,79,221,153,18,33,0,13,0,13,18,33,0,13,0,13,0,13,0,13,277,297,0,13,0,13,0,13,25,43,252,292,0,13,0,13,0,13,0,13,0,13,3,6,0,13,0,13,0,13,3,6
36005020900,4997,733,1941,498,3056,640,26,37,953,446,16,24,1590,622,38,61,0,13,0,13,38,61,0,13,0,13,0,13,0,13,239,272,0,13,0,13,0,13,0,13,239,272,0,13,0,13,0,13,0,13,0,13,194,166,32,51,30,35,0,13,132,146
36005021001,8111,953,4836,832,3275,867,1,2,1255,451,0,18,811,592,628,517,0,18,0,18,613,516,15,25,0,18,0,18,0,18,461,406,0,18,42,74,0,18,382,417,37,53,0,18,0,18,0,18,0,18,0,18,119,182,0,18,0,18,0,18,119,182
36005021002,8192,1529,4728,915,3464,1374,169,264,1332,525,19,32,170,117,598,471,0,18,0,18,588,471,0,18,0,18,10,16,0,18,1148,1281,0,18,0,18,184,294,0,18,888,1004,0,18,34,60,0,18,42,67,0,18,28,32,16,26,0,18,0,18,12,19
36005021100,6036,1132,1853,506,4183,1099,569,364,647,312,92,99,2685,1143,34,40,0,18,0,18,23,35,0,18,0,18,11,18,0,18,36,64,0,18,0,18,0,18,36,64,0,18,0,18,0,18,0,18,0,18,0,18,120,111,48,75,0,18,0,18,72,83
