county,elect_dist,status,dem,rep,con,wor,oth,blank,total
Bronx,87026,Total,1094.0,60.0,2.0,3.0,25.0,239.0,1423.0
Bronx,87027,Total,1159.0,75.0,2.0,3.0,34.0,322.0,1595.0
Bronx,87028,Total,1089.0,87.0,7.0,11.0,37.0,343.0,1574.0
Bronx,87029,Total,1032.0,85.0,6.0,8.0,22.0,239.0,1392.0
Bronx,87030,Total,1167.0,98.0,12.0,6.0,23.0,337.0,1643.0
Bronx,87031,Total,1235.0,105.0,7.0,4.0,31.0,352.0,1734.0
Bronx,87032,Total,1127.0,121.0,10.0,8.0,26.0,387.0,1679.0
Bronx,87033,Total,100.0,19.0,1.0,0.0,2.0,31.0,153.0
Bronx,87034,Total,304.0,27.0,2.0,3.0,11.0,119.0,466.0
Bronx,87035,Total,736.0,51.0,6.0,4.0,22.0,188.0,1007.0
Bronx,87036,Total,113.0,9.0,0.0,0.0,1.0,26.0,149.0
Bronx,87037,Total,72.0,4.0,0.0,0.0,0.0,16.0,92.0
Bronx,87038,Total,1254.0,85.0,5.0,8.0,28.0,304.0,1684.0
Bronx,87039,Total,1079.0,113.0,4.0,3.0,24.0,356.0,1579.0
Bronx,87040,Total,1087.0,72.0,3.0,8.0,22.0,291.0,1483.0
Bronx,87041,Total,1189.0,95.0,3.0,2.0,20.0,291.0,1600.0
Bronx,87042,Total,1281.0,88.0,4.0,1.0,32.0,303.0,1709.0
Bronx,87043,Total,814.0,61.0,3.0,3.0,15.0,206.0,1102.0
Bronx,87044,Total,1000.0,63.0,5.0,4.0,23.0,269.0,1364.0
Bronx,87045,Total,1031.0,77.0,4.0,7.0,27.0,340.0,1486.0
Bronx,87046,Total,1086.0,59.0,2.0,3.0,28.0,227.0,1405.0
Bronx,87047,Total,1154.0,109.0,4.0,7.0,36.0,307.0,1617.0
Bronx,87048,Total,1172.0,114.0,7.0,8.0,22.0,259.0,1582.0
Bronx,87049,Total,1135.0,54.0,4.0,5.0,19.0,209.0,1426.0
Bronx,87050,Total,980.0,60.0,6.0,5.0,29.0,226.0,1306.0
Bronx,87051,Total,1143.0,64.0,5.0,1.0,15.0,250.0,1478.0
Bronx,87052,Total,1097.0,36.0,6.0,5.0,15.0,224.0,1383.0
Bronx,87053,Total,1135.0,80.0,7.0,7.0,23.0,269.0,1521.0
Bronx,87054,Total,1244.0,51.0,3.0,6.0,23.0,251.0,1578.0
Bronx,87055,Total,1128.0,60.0,5.0,4.0,27.0,236.0,1460.0
Bronx,87056,Total,13.0,3.0,0.0,0.0,1.0,3.0,20.0
Bronx,87057,Total,43.0,7.0,0.0,0.0,2.0,10.0,62.0
Bronx,87058,Total,1287.0,82.0,7.0,6.0,16.0,294.0,1692.0
Richmond,61001,Total,1013.0,144.0,22.0,9.0,31.0,400.0,1619.0
Richmond,61002,Total,980.0,86.0,5.0,8.0,36.0,348.0,1463.0
Richmond,61003,Total,1358.0,64.0,5.0,7.0,38.0,330.0,1802.0
Richmond,61004,Total,1424.0,105.0,11.0,11.0,38.0,378.0,1967.0
Richmond,61005,Total,867.0,315.0,17.0,5.0,52.0,387.0,1643.0
Richmond,61006,Total,1182.0,82.0,1.0,13.0,40.0,312.0,1630.0
Richmond,61007,Total,1090.0,142.0,11.0,14.0,55.0,399.0,1711.0
Richmond,61008,Total,986.0,142.0,13.0,4.0,61.0,361.0,1567.0
Richmond,61009,Total,808.0,179.0,11.0,2.0,49.0,299.0,1348.0
Richmond,61010,Total,692.0,167.0,6.0,2.0,40.0,231.0,1138.0
Richmond,61011,Total,1036.0,240.0,17.0,6.0,52.0,387.0,1738.0
Richmond,61012,Total,1136.0,159.0,7.0,8.0,58.0,307.0,1675.0
Richmond,61013,Total,1222.0,124.0,11.0,6.0,48.0,313.0,1724.0
Richmond,61014,Total,1090.0,76.0,7.0,12.0,51.0,309.0,1545.0
Richmond,61015,Total,1140.0,95.0,12.0,16.0,48.0,303.0,1614.0
Richmond,61016,Total,792.0,101.0,8.0,10.0,29.0,274.0,1214.0
Richmond,61017,Total,462.0,282.0,24.0,3.0,26.0,191.0,988.0
Richmond,61018,Total,770.0,147.0,9.0,0.0,25.0,246.0,1197.0
Richmond,61019,Total,737.0,134.0,7.0,6.0,34.0,180.0,1098.0
Richmond,61020,Total,727.0,143.0,13.0,4.0,42.0,223.0,1152.0
Richmond,61021,Total,740.0,289.0,17.0,5.0,51.0,241.0,1343.0
Richmond,61022,Total,1062.0,256.0,17.0,8.0,73.0,397.0,1813.0
Richmond,61023,Total,1051.0,117.0,7.0,10.0,38.0,322.0,1545.0
Richmond,61024,Total,1148.0,100.0,6.0,22.0,36.0,351.0,1663.0
Richmond,61025,Total,696.0,169.0,8.0,9.0,34.0,283.0,1199.0
Richmond,61026,Total,506.0,414.0,21.0,1.0,40.0,297.0,1279.0
Richmond,61027,Total,473.0,287.0,18.0,6.0,40.0,248.0,1072.0
Richmond,61028,Total,714.0,200.0,12.0,8.0,35.0,269.0,1238.0
Richmond,61029,Total,1044.0,196.0,11.0,12.0,45.0,412.0,1720.0
Richmond,61030,Total,1165.0,122.0,8.0,14.0,35.0,364.0,1708.0
Richmond,61031,Total,815.0,307.0,21.0,9.0,34.0,422.0,1608.0
Richmond,61032,Total,842.0,257.0,20.0,4.0,38.0,369.0,1530.0
Richmond,61033,Total,960.0,144.0,7.0,6.0,42.0,327.0,1486.0
Richmond,61034,Total,794.0,165.0,7.0,8.0,36.0,329.0,1339.0
Richmond,61035,Total,1039.0,174.0,9.0,11.0,46.0,340.0,1619.0
Richmond,61036,Total,1089.0,212.0,11.0,8.0,41.0,355.0,1716.0
Richmond,61037,Total,1113.0,200.0,19.0,10.0,43.0,362.0,1747.0
Richmond,61038,Total,1025.0,273.0,28.0,8.0,45.0,437.0,1816.0
Richmond,61039,Total,960.0,240.0,11.0,13.0,48.0,373.0,1645.0
Richmond,61040,Total,517.0,539.0,34.0,2.0,55.0,298.0,1445.0
Richmond,61041,Total,606.0,655.0,23.0,7.0,49.0,411.0,1751.0
Richmond,61042,Total,675.0,713.0,36.0,7.0,51.0,390.0,1872.0
Richmond,61043,Total,674.0,633.0,26.0,3.0,59.0,402.0,1797.0
Richmond,61047,Total,114.0,31.0,1.0,0.0,15.0,64.0,225.0
Richmond,61048,Total,319.0,97.0,6.0,5.0,16.0,126.0,569.0
Richmond,61049,Total,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Richmond,61050,Total,362.0,203.0,21.0,3.0,21.0,139.0,749.0
Richmond,61051,Total,385.0,196.0,21.0,3.0,30.0,181.0,816.0
Richmond,62001,Total,361.0,946.0,35.0,4.0,52.0,377.0,1775.0
Richmond,62002,Total,399.0,895.0,26.0,5.0,69.0,361.0,1755.0
Richmond,62003,Total,492.0,793.0,26.0,3.0,45.0,450.0,1809.0
Richmond,62004,Total,357.0,881.0,31.0,5.0,66.0,400.0,1740.0
Richmond,62005,Total,366.0,820.0,39.0,2.0,56.0,321.0,1604.0
Richmond,62006,Total,383.0,824.0,23.0,5.0,54.0,390.0,1679.0
Richmond,62007,Total,396.0,893.0,34.0,7.0,56.0,407.0,1793.0
Richmond,62008,Total,410.0,844.0,31.0,3.0,51.0,387.0,1726.0
Richmond,62009,Total,468.0,812.0,36.0,5.0,50.0,370.0,1741.0
Richmond,62010,Total,448.0,891.0,17.0,3.0,43.0,396.0,1798.0
Richmond,62011,Total,423.0,757.0,24.0,4.0,60.0,472.0,1740.0
Richmond,62012,Total,441.0,797.0,27.0,4.0,60.0,407.0,1736.0
Richmond,62013,Total,447.0,888.0,25.0,6.0,50.0,430.0,1846.0
Richmond,62014,Total,416.0,852.0,36.0,5.0,60.0,370.0,1739.0
Richmond,62015,Total,447.0,871.0,35.0,2.0,47.0,383.0,1785.0
Richmond,62016,Total,469.0,807.0,30.0,4.0,69.0,396.0,1775.0
Richmond,62017,Total,484.0,827.0,30.0,4.0,48.0,342.0,1735.0
Richmond,62018,Total,491.0,896.0,36.0,5.0,48.0,370.0,1846.0
Richmond,62019,Total,483.0,876.0,36.0,3.0,57.0,421.0,1876.0
Richmond,62020,Total,511.0,756.0,23.0,4.0,43.0,453.0,1790.0
Richmond,62021,Total,503.0,796.0,37.0,2.0,54.0,402.0,1794.0
Richmond,62022,Total,517.0,746.0,27.0,6.0,46.0,384.0,1726.0
Richmond,62023,Total,483.0,827.0,36.0,5.0,53.0,405.0,1809.0
Richmond,62024,Total,573.0,773.0,34.0,1.0,52.0,449.0,1882.0
Richmond,62025,Total,493.0,666.0,31.0,5.0,53.0,412.0,1660.0
Richmond,62026,Total,623.0,687.0,24.0,9.0,48.0,434.0,1825.0
Richmond,62027,Total,518.0,772.0,38.0,5.0,54.0,407.0,1794.0
Richmond,62028,Total,577.0,686.0,21.0,8.0,51.0,431.0,1774.0
Richmond,62029,Total,497.0,727.0,24.0,6.0,49.0,417.0,1720.0
Richmond,62030,Total,477.0,617.0,18.0,4.0,44.0,362.0,1522.0
Richmond,62031,Total,567.0,838.0,18.0,5.0,56.0,398.0,1882.0
Richmond,62032,Total,517.0,751.0,35.0,12.0,61.0,463.0,1839.0
Richmond,62033,Total,468.0,725.0,21.0,4.0,32.0,342.0,1592.0
Richmond,62034,Total,472.0,694.0,31.0,9.0,41.0,347.0,1594.0
Richmond,62035,Total,157.0,306.0,11.0,1.0,18.0,109.0,602.0
Richmond,62036,Total,465.0,852.0,20.0,5.0,56.0,498.0,1896.0
Richmond,62037,Total,492.0,792.0,15.0,5.0,58.0,457.0,1819.0
Richmond,62038,Total,531.0,797.0,26.0,4.0,53.0,444.0,1855.0
Richmond,62039,Total,404.0,865.0,38.0,8.0,61.0,394.0,1770.0
Richmond,62040,Total,477.0,825.0,25.0,5.0,39.0,413.0,1784.0
Richmond,62041,Total,412.0,872.0,40.0,6.0,43.0,352.0,1725.0
Richmond,62042,Total,417.0,842.0,37.0,5.0,53.0,383.0,1737.0
Richmond,62043,Total,454.0,845.0,30.0,1.0,37.0,354.0,1721.0
Richmond,62044,Total,685.0,468.0,13.0,7.0,55.0,520.0,1748.0
Richmond,62045,Total,550.0,663.0,22.0,11.0,48.0,468.0,1762.0
Richmond,62046,Total,555.0,685.0,36.0,6.0,61.0,403.0,1746.0
Richmond,62047,Total,585.0,564.0,16.0,12.0,46.0,431.0,1654.0
Richmond,62048,Total,499.0,767.0,19.0,5.0,52.0,395.0,1737.0
Richmond,62049,Total,550.0,676.0,32.0,6.0,65.0,440.0,1769.0
Richmond,62050,Total,553.0,750.0,28.0,3.0,52.0,471.0,1857.0
Richmond,62051,Total,497.0,806.0,27.0,2.0,60.0,432.0,1824.0
Richmond,62052,Total,463.0,911.0,22.0,1.0,54.0,386.0,1837.0
Richmond,62053,Total,556.0,786.0,28.0,4.0,53.0,457.0,1884.0
Richmond,62054,Total,577.0,681.0,22.0,6.0,45.0,435.0,1766.0
Richmond,62055,Total,646.0,638.0,25.0,5.0,52.0,470.0,1836.0
Richmond,62056,Total,748.0,484.0,22.0,4.0,57.0,448.0,1763.0
Richmond,62057,Total,252.0,271.0,5.0,2.0,22.0,151.0,703.0
Richmond,62058,Total,223.0,271.0,15.0,0.0,25.0,160.0,694.0
Richmond,62059,Total,349.0,755.0,28.0,4.0,38.0,295.0,1469.0
Richmond,62060,Total,473.0,726.0,28.0,3.0,51.0,393.0,1674.0
Richmond,62061,Total,440.0,609.0,26.0,4.0,47.0,330.0,1456.0
Richmond,63001,Total,1168.0,130.0,11.0,7.0,39.0,308.0,1663.0
Richmond,63002,Total,868.0,188.0,16.0,5.0,30.0,373.0,1480.0
Richmond,63003,Total,485.0,277.0,5.0,4.0,36.0,261.0,1068.0
Richmond,63004,Total,785.0,294.0,22.0,7.0,56.0,475.0,1639.0
Richmond,63005,Total,906.0,313.0,12.0,4.0,36.0,522.0,1793.0
Richmond,63006,Total,785.0,405.0,13.0,4.0,50.0,488.0,1745.0
Richmond,63007,Total,689.0,458.0,31.0,8.0,39.0,394.0,1619.0
Richmond,63008,Total,307.0,137.0,9.0,4.0,13.0,200.0,670.0
Richmond,63009,Total,29.0,10.0,0.0,0.0,2.0,23.0,64.0
Richmond,63010,Total,731.0,240.0,11.0,9.0,40.0,244.0,1275.0
Richmond,63011,Total,663.0,415.0,16.0,3.0,55.0,305.0,1457.0
Richmond,63012,Total,392.0,226.0,13.0,2.0,25.0,280.0,938.0
Richmond,63013,Total,541.0,174.0,11.0,4.0,35.0,207.0,972.0
Richmond,63014,Total,610.0,390.0,12.0,2.0,30.0,287.0,1331.0
Richmond,63015,Total,485.0,303.0,19.0,4.0,40.0,211.0,1062.0
Richmond,63016,Total,920.0,339.0,18.0,9.0,58.0,393.0,1737.0
Richmond,63017,Total,382.0,394.0,29.0,4.0,36.0,158.0,1003.0
Richmond,63018,Total,734.0,661.0,43.0,3.0,84.0,378.0,1903.0
Richmond,63019,Total,245.0,168.0,16.0,0.0,17.0,93.0,539.0
Richmond,63020,Total,452.0,311.0,21.0,2.0,25.0,283.0,1094.0
Richmond,63021,Total,405.0,317.0,15.0,4.0,24.0,223.0,988.0
Richmond,63022,Total,600.0,72.0,3.0,3.0,16.0,135.0,829.0
Richmond,63023,Total,936.0,466.0,27.0,7.0,57.0,556.0,2049.0
Richmond,63024,Total,789.0,301.0,27.0,4.0,39.0,423.0,1583.0
Richmond,63025,Total,484.0,333.0,37.0,1.0,38.0,279.0,1172.0
Richmond,63026,Total,614.0,384.0,28.0,1.0,30.0,313.0,1370.0
Richmond,63027,Total,486.0,386.0,38.0,3.0,37.0,338.0,1288.0
Richmond,63028,Total,673.0,595.0,37.0,9.0,57.0,419.0,1790.0
Richmond,63029,Total,516.0,572.0,30.0,2.0,34.0,272.0,1426.0
Richmond,63030,Total,541.0,555.0,31.0,1.0,64.0,344.0,1536.0
Richmond,63031,Total,658.0,608.0,34.0,4.0,59.0,348.0,1711.0
Richmond,63032,Total,608.0,539.0,34.0,3.0,56.0,310.0,1550.0
Richmond,63033,Total,439.0,396.0,28.0,7.0,25.0,255.0,1150.0
Richmond,63034,Total,836.0,453.0,46.0,9.0,48.0,407.0,1799.0
Richmond,63035,Total,749.0,447.0,23.0,4.0,65.0,441.0,1729.0
Richmond,63036,Total,1281.0,115.0,5.0,17.0,47.0,335.0,1800.0
Richmond,63037,Total,1258.0,118.0,8.0,9.0,69.0,320.0,1782.0
Richmond,63038,Total,836.0,36.0,3.0,12.0,27.0,232.0,1146.0
Richmond,63039,Total,1123.0,121.0,5.0,7.0,45.0,328.0,1629.0
Richmond,63040,Total,943.0,208.0,18.0,6.0,49.0,416.0,1640.0
Richmond,63041,Total,1020.0,238.0,6.0,10.0,45.0,408.0,1727.0
Richmond,63042,Total,586.0,247.0,11.0,7.0,44.0,247.0,1142.0
Richmond,63043,Total,681.0,238.0,12.0,3.0,37.0,347.0,1318.0
Richmond,63044,Total,619.0,466.0,22.0,7.0,58.0,443.0,1615.0
Richmond,63045,Total,603.0,426.0,18.0,2.0,53.0,390.0,1492.0
Richmond,63046,Total,664.0,483.0,24.0,5.0,45.0,412.0,1633.0
Richmond,63047,Total,695.0,435.0,17.0,4.0,37.0,455.0,1643.0
Richmond,63048,Total,539.0,309.0,6.0,1.0,33.0,345.0,1233.0
Richmond,63049,Total,564.0,339.0,19.0,8.0,39.0,352.0,1321.0
Richmond,63050,Total,24.0,42.0,0.0,0.0,1.0,18.0,85.0
Richmond,63051,Total,509.0,528.0,19.0,8.0,44.0,406.0,1514.0
Richmond,63052,Total,652.0,561.0,22.0,6.0,54.0,472.0,1767.0
Richmond,63053,Total,573.0,319.0,14.0,2.0,30.0,378.0,1316.0
Richmond,63054,Total,559.0,468.0,15.0,6.0,31.0,386.0,1465.0
Richmond,63055,Total,425.0,379.0,12.0,2.0,30.0,259.0,1107.0
Richmond,63056,Total,521.0,476.0,20.0,2.0,42.0,310.0,1371.0
Richmond,63057,Total,518.0,444.0,19.0,5.0,37.0,335.0,1358.0
Richmond,63058,Total,519.0,407.0,18.0,5.0,44.0,339.0,1332.0
Richmond,63059,Total,693.0,434.0,32.0,5.0,54.0,395.0,1613.0
Richmond,63060,Total,700.0,550.0,59.0,2.0,41.0,346.0,1698.0
Richmond,63061,Total,624.0,533.0,14.0,5.0,51.0,453.0,1680.0
Richmond,63062,Total,385.0,355.0,10.0,6.0,40.0,269.0,1065.0
Richmond,63063,Total,510.0,418.0,10.0,4.0,44.0,370.0,1356.0
Richmond,63064,Total,500.0,402.0,9.0,3.0,38.0,327.0,1279.0
Richmond,63065,Total,226.0,311.0,7.0,1.0,24.0,139.0,708.0
Richmond,63075,Total,235.0,107.0,6.0,2.0,12.0,114.0,476.0
Richmond,63076,Total,670.0,433.0,27.0,4.0,51.0,277.0,1462.0
Richmond,63079,Total,346.0,329.0,16.0,2.0,24.0,207.0,924.0
Richmond,64001,Total,537.0,729.0,45.0,6.0,51.0,400.0,1768.0
Richmond,64002,Total,520.0,818.0,43.0,2.0,74.0,418.0,1875.0
Richmond,64003,Total,521.0,807.0,35.0,1.0,53.0,402.0,1819.0
Richmond,64004,Total,478.0,684.0,25.0,3.0,61.0,494.0,1745.0
Richmond,64005,Total,514.0,794.0,28.0,2.0,42.0,420.0,1800.0
Richmond,64006,Total,458.0,815.0,32.0,3.0,49.0,428.0,1785.0
Richmond,64007,Total,575.0,703.0,23.0,8.0,40.0,372.0,1721.0
Richmond,64008,Total,573.0,711.0,34.0,4.0,48.0,367.0,1737.0
Richmond,64009,Total,442.0,757.0,36.0,3.0,56.0,361.0,1655.0
Richmond,64010,Total,504.0,707.0,20.0,6.0,41.0,410.0,1688.0
Richmond,64011,Total,559.0,615.0,38.0,6.0,51.0,505.0,1774.0
Richmond,64012,Total,813.0,411.0,18.0,6.0,49.0,472.0,1769.0
Richmond,64013,Total,595.0,599.0,25.0,6.0,70.0,483.0,1778.0
Richmond,64014,Total,671.0,607.0,27.0,9.0,59.0,514.0,1887.0
Richmond,64015,Total,509.0,761.0,42.0,4.0,42.0,327.0,1685.0
Richmond,64016,Total,567.0,659.0,37.0,6.0,50.0,407.0,1726.0
Richmond,64017,Total,571.0,636.0,27.0,5.0,69.0,452.0,1760.0
Richmond,64018,Total,502.0,751.0,25.0,2.0,69.0,372.0,1721.0
Richmond,64019,Total,242.0,321.0,7.0,4.0,24.0,207.0,805.0
Richmond,64020,Total,16.0,25.0,0.0,0.0,0.0,20.0,61.0
Richmond,64021,Total,392.0,837.0,28.0,2.0,53.0,379.0,1691.0
Richmond,64022,Total,543.0,583.0,27.0,1.0,50.0,485.0,1689.0
Richmond,64023,Total,613.0,491.0,16.0,7.0,40.0,576.0,1743.0
Richmond,64024,Total,529.0,683.0,25.0,4.0,61.0,405.0,1707.0
Richmond,64025,Total,405.0,472.0,22.0,5.0,52.0,305.0,1261.0
Richmond,64026,Total,593.0,137.0,9.0,9.0,30.0,201.0,979.0
Richmond,64027,Total,503.0,447.0,17.0,2.0,41.0,357.0,1367.0
Richmond,64028,Total,571.0,607.0,21.0,3.0,48.0,475.0,1725.0
Richmond,64029,Total,554.0,664.0,24.0,7.0,40.0,538.0,1827.0
Richmond,64030,Total,287.0,274.0,12.0,3.0,34.0,227.0,837.0
Richmond,64031,Total,481.0,455.0,20.0,4.0,51.0,331.0,1342.0
Richmond,64032,Total,575.0,691.0,23.0,5.0,58.0,450.0,1802.0
Richmond,64033,Total,497.0,462.0,9.0,4.0,36.0,356.0,1364.0
Richmond,64034,Total,464.0,495.0,16.0,1.0,30.0,355.0,1361.0
Richmond,64035,Total,381.0,426.0,9.0,2.0,19.0,286.0,1123.0
Richmond,64036,Total,589.0,693.0,13.0,5.0,43.0,427.0,1770.0
Richmond,64037,Total,594.0,630.0,30.0,9.0,47.0,475.0,1785.0
Richmond,64038,Total,335.0,428.0,9.0,2.0,26.0,252.0,1052.0
Richmond,64039,Total,440.0,654.0,15.0,3.0,49.0,368.0,1529.0
Richmond,64040,Total,611.0,195.0,6.0,6.0,38.0,243.0,1099.0
Richmond,64041,Total,558.0,461.0,27.0,6.0,48.0,355.0,1455.0
Richmond,64042,Total,566.0,487.0,17.0,3.0,37.0,387.0,1497.0
Richmond,64043,Total,585.0,511.0,17.0,8.0,42.0,499.0,1662.0
Richmond,64044,Total,648.0,511.0,17.0,1.0,62.0,511.0,1750.0
Richmond,64045,Total,683.0,538.0,23.0,6.0,58.0,484.0,1792.0
Richmond,64046,Total,584.0,293.0,17.0,8.0,31.0,357.0,1290.0
Richmond,64047,Total,396.0,274.0,43.0,2.0,20.0,197.0,932.0
Richmond,64048,Total,277.0,238.0,9.0,4.0,18.0,184.0,730.0
Richmond,64051,Total,97.0,42.0,1.0,2.0,6.0,62.0,210.0
Richmond,64060,Total,416.0,400.0,21.0,3.0,36.0,317.0,1193.0
Richmond,64061,Total,305.0,261.0,9.0,0.0,16.0,198.0,789.0
Richmond,64062,Total,306.0,333.0,7.0,4.0,32.0,231.0,913.0
Kings,41001,Total,1374.0,36.0,4.0,6.0,29.0,211.0,1660.0
Kings,41002,Total,1180.0,33.0,2.0,6.0,36.0,187.0,1444.0
Kings,41003,Total,901.0,31.0,2.0,1.0,23.0,132.0,1090.0
Kings,41004,Total,1372.0,37.0,5.0,4.0,34.0,192.0,1644.0
Kings,41005,Total,1047.0,52.0,3.0,5.0,25.0,193.0,1325.0
Kings,41006,Total,1092.0,52.0,2.0,3.0,26.0,207.0,1382.0
Kings,41007,Total,1125.0,36.0,2.0,2.0,23.0,189.0,1377.0
Kings,41008,Total,1050.0,42.0,3.0,3.0,22.0,191.0,1311.0
Kings,41009,Total,1274.0,29.0,4.0,4.0,20.0,226.0,1557.0
Kings,41010,Total,819.0,23.0,1.0,2.0,15.0,116.0,976.0
Kings,41011,Total,1038.0,33.0,1.0,2.0,14.0,135.0,1223.0
Kings,41012,Total,750.0,114.0,4.0,4.0,16.0,206.0,1094.0
Kings,41013,Total,805.0,62.0,1.0,8.0,22.0,183.0,1081.0
Kings,41014,Total,710.0,235.0,9.0,1.0,12.0,186.0,1153.0
Kings,41015,Total,328.0,57.0,1.0,1.0,6.0,81.0,474.0
Kings,41016,Total,691.0,101.0,4.0,3.0,23.0,198.0,1020.0
Kings,41017,Total,873.0,29.0,5.0,3.0,29.0,243.0,1182.0
Kings,41018,Total,826.0,53.0,2.0,2.0,16.0,157.0,1056.0
Kings,41019,Total,976.0,98.0,6.0,10.0,33.0,178.0,1301.0
Kings,41020,Total,176.0,96.0,1.0,3.0,11.0,111.0,398.0
Kings,41021,Total,292.0,86.0,2.0,1.0,9.0,157.0,547.0
Kings,41022,Total,1092.0,390.0,9.0,3.0,33.0,457.0,1984.0
Kings,41023,Total,668.0,296.0,7.0,4.0,17.0,278.0,1270.0
Kings,41024,Total,774.0,327.0,8.0,2.0,21.0,470.0,1602.0
Kings,41025,Total,850.0,298.0,8.0,0.0,34.0,415.0,1605.0
Kings,41026,Total,789.0,331.0,9.0,2.0,31.0,532.0,1694.0
Kings,41027,Total,822.0,335.0,6.0,4.0,40.0,516.0,1723.0
Kings,41028,Total,659.0,401.0,8.0,1.0,34.0,353.0,1456.0
Kings,41029,Total,685.0,294.0,4.0,3.0,27.0,278.0,1291.0
Kings,41030,Total,854.0,411.0,11.0,3.0,33.0,376.0,1688.0
Kings,41031,Total,424.0,194.0,2.0,2.0,21.0,194.0,837.0
Kings,41032,Total,907.0,164.0,7.0,4.0,13.0,253.0,1348.0
Kings,41033,Total,918.0,334.0,11.0,2.0,30.0,284.0,1579.0
Kings,41034,Total,851.0,469.0,9.0,4.0,40.0,348.0,1721.0
Kings,41035,Total,639.0,266.0,4.0,3.0,15.0,231.0,1158.0
Kings,41036,Total,337.0,185.0,5.0,0.0,10.0,153.0,690.0
Kings,41037,Total,111.0,32.0,2.0,0.0,5.0,67.0,217.0
Kings,41038,Total,37.0,24.0,2.0,0.0,2.0,23.0,88.0
Kings,41039,Total,2.0,2.0,0.0,0.0,0.0,0.0,4.0
Kings,41040,Total,591.0,246.0,4.0,6.0,18.0,367.0,1232.0
Kings,41041,Total,752.0,426.0,17.0,6.0,36.0,433.0,1670.0
Kings,41042,Total,717.0,287.0,10.0,0.0,25.0,476.0,1515.0
Kings,41043,Total,604.0,258.0,1.0,4.0,20.0,465.0,1352.0
Kings,41044,Total,531.0,200.0,3.0,1.0,29.0,413.0,1177.0
Kings,41045,Total,699.0,319.0,7.0,2.0,38.0,345.0,1410.0
Kings,41046,Total,491.0,246.0,5.0,6.0,20.0,386.0,1154.0
Kings,41047,Total,652.0,175.0,6.0,1.0,15.0,388.0,1237.0
Kings,41048,Total,788.0,319.0,14.0,3.0,42.0,374.0,1540.0
Kings,41049,Total,1228.0,92.0,2.0,12.0,27.0,284.0,1645.0
Kings,41050,Total,869.0,93.0,2.0,6.0,19.0,266.0,1255.0
Kings,41051,Total,673.0,56.0,2.0,5.0,13.0,176.0,925.0
Kings,41052,Total,937.0,430.0,18.0,7.0,49.0,413.0,1854.0
Kings,41053,Total,390.0,57.0,1.0,1.0,12.0,191.0,652.0
Kings,41054,Total,235.0,77.0,1.0,0.0,11.0,153.0,477.0
Kings,41055,Total,629.0,280.0,4.0,3.0,26.0,454.0,1396.0
Kings,41056,Total,553.0,267.0,5.0,4.0,27.0,460.0,1316.0
Kings,41057,Total,500.0,266.0,1.0,3.0,31.0,395.0,1196.0
Kings,41058,Total,654.0,322.0,6.0,4.0,34.0,553.0,1573.0
Kings,41059,Total,240.0,157.0,1.0,0.0,17.0,175.0,590.0
Kings,41060,Total,342.0,189.0,2.0,1.0,17.0,193.0,744.0
Kings,41061,Total,579.0,284.0,6.0,0.0,33.0,448.0,1350.0
Kings,41062,Total,5.0,0.0,0.0,0.0,0.0,2.0,7.0
Kings,41063,Total,719.0,535.0,6.0,3.0,41.0,610.0,1914.0
Kings,41064,Total,559.0,407.0,8.0,12.0,29.0,465.0,1480.0
Kings,41065,Total,235.0,135.0,3.0,3.0,12.0,197.0,585.0
Kings,41066,Total,456.0,290.0,7.0,2.0,21.0,342.0,1118.0
Kings,41067,Total,440.0,284.0,9.0,4.0,28.0,333.0,1098.0
Kings,41068,Total,230.0,63.0,5.0,0.0,8.0,101.0,407.0
Kings,41069,Total,200.0,111.0,2.0,1.0,9.0,124.0,447.0
Kings,41070,Total,280.0,119.0,1.0,1.0,9.0,139.0,549.0
Kings,41071,Total,291.0,234.0,5.0,0.0,16.0,156.0,702.0
Kings,41072,Total,243.0,78.0,0.0,1.0,8.0,109.0,439.0
Kings,42001,Total,74.0,4.0,1.0,0.0,6.0,21.0,106.0
Kings,42002,Total,1024.0,52.0,6.0,11.0,21.0,218.0,1332.0
Kings,42003,Total,1243.0,40.0,5.0,14.0,31.0,229.0,1562.0
Kings,42004,Total,1228.0,40.0,1.0,13.0,28.0,230.0,1540.0
Kings,42005,Total,1231.0,43.0,3.0,18.0,22.0,226.0,1543.0
Kings,42006,Total,1276.0,45.0,10.0,12.0,25.0,254.0,1622.0
Kings,42007,Total,1535.0,60.0,2.0,11.0,40.0,253.0,1901.0
Kings,42008,Total,773.0,27.0,0.0,7.0,18.0,170.0,995.0
Kings,42009,Total,1300.0,44.0,4.0,8.0,25.0,261.0,1642.0
Kings,42010,Total,1381.0,45.0,4.0,6.0,19.0,253.0,1708.0
Kings,42011,Total,1237.0,54.0,5.0,13.0,23.0,252.0,1584.0
Kings,42012,Total,1332.0,36.0,3.0,7.0,25.0,259.0,1662.0
Kings,42013,Total,1419.0,54.0,3.0,17.0,27.0,291.0,1811.0
Kings,42014,Total,1192.0,43.0,2.0,4.0,27.0,248.0,1516.0
Kings,42015,Total,1254.0,37.0,2.0,4.0,25.0,250.0,1572.0
Kings,42016,Total,1205.0,32.0,0.0,3.0,19.0,198.0,1457.0
Kings,42017,Total,1429.0,52.0,3.0,6.0,36.0,248.0,1774.0
