ed,cd,hochul,zeldin,gov_votes,voters_nov22
73068,4,547.0,235.0,791.0,1323.0
73069,5,597.0,155.0,770.0,1418.0
73070,4,2.0,0.0,2.0,2.0
73071,4,0.0,0.0,0.0,
74001,4,481.0,153.0,646.0,1268.0
74002,4,627.0,184.0,820.0,1435.0
74003,4,611.0,188.0,812.0,1304.0
74004,4,464.0,159.0,635.0,1179.0
74005,4,415.0,156.0,584.0,1111.0
74006,4,395.0,123.0,521.0,1330.0
74007,4,505.0,122.0,637.0,1224.0
74008,4,644.0,150.0,801.0,1463.0
74009,2,523.0,153.0,689.0,1223.0
74010,2,533.0,144.0,691.0,1348.0
74011,4,515.0,137.0,663.0,1474.0
74012,2,653.0,124.0,786.0,1461.0
74013,2,511.0,120.0,642.0,1228.0
74014,2,544.0,122.0,679.0,1555.0
74015,4,764.0,204.0,979.0,1518.0
74016,4,833.0,182.0,1027.0,1596.0
74017,4,669.0,150.0,832.0,1426.0
74018,4,780.0,165.0,960.0,1492.0
74019,4,537.0,124.0,668.0,1035.0
74020,4,584.0,124.0,717.0,1161.0
74021,4,428.0,108.0,547.0,929.0
74022,4,660.0,161.0,844.0,1353.0
74023,4,674.0,154.0,835.0,1282.0
74024,4,617.0,138.0,763.0,1253.0
74025,2,325.0,79.0,414.0,1451.0
74026,2,607.0,70.0,682.0,1402.0
74027,2,668.0,74.0,756.0,1545.0
74028,2,405.0,46.0,465.0,949.0
74029,2,269.0,71.0,343.0,1272.0
74030,2,413.0,97.0,516.0,1450.0
74031,2,571.0,60.0,641.0,1576.0
74032,2,204.0,59.0,263.0,1300.0
74033,2,429.0,47.0,480.0,1231.0
74034,2,410.0,64.0,481.0,1565.0
74035,2,509.0,57.0,572.0,1319.0
74036,2,525.0,57.0,595.0,1374.0
74037,2,177.0,49.0,230.0,1152.0
74038,2,220.0,64.0,287.0,1292.0
74039,2,200.0,47.0,253.0,1085.0
74040,2,163.0,33.0,199.0,937.0
74041,2,352.0,99.0,459.0,895.0
74042,2,394.0,257.0,662.0,1305.0
74043,2,569.0,63.0,644.0,1376.0
74044,2,337.0,114.0,462.0,917.0
74045,2,520.0,155.0,685.0,1260.0
74046,2,252.0,63.0,317.0,923.0
74047,2,412.0,110.0,528.0,780.0
74048,2,410.0,93.0,514.0,1012.0
74049,2,602.0,146.0,759.0,1429.0
74050,2,529.0,89.0,623.0,1215.0
74051,2,769.0,112.0,893.0,1460.0
74052,2,411.0,77.0,498.0,971.0
74053,2,570.0,80.0,666.0,1346.0
74054,2,327.0,55.0,387.0,733.0
74055,2,768.0,136.0,917.0,1390.0
74056,2,520.0,135.0,663.0,1149.0
74057,2,751.0,99.0,864.0,1308.0
74058,2,511.0,109.0,630.0,1034.0
74059,2,623.0,133.0,770.0,1509.0
74060,2,287.0,50.0,348.0,614.0
74061,2,442.0,111.0,560.0,1034.0
74062,2,110.0,14.0,129.0,197.0
74063,4,0.0,0.0,0.0,
74064,2,0.0,0.0,0.0,
74065,,0.0,0.0,0.0,
74066,2,233.0,59.0,298.0,589.0
74067,2,199.0,48.0,254.0,470.0
74068,2,0.0,0.0,0.0,
74069,4,0.0,0.0,0.0,
75001,6,684.0,119.0,824.0,1394.0
75002,6,813.0,202.0,1024.0,1651.0
75003,6,701.0,188.0,910.0,1445.0
75004,6,322.0,110.0,441.0,721.0
75005,6,553.0,181.0,742.0,1244.0
75006,6,644.0,181.0,836.0,1519.0
75007,6,249.0,74.0,326.0,694.0
75008,6,780.0,162.0,956.0,1685.0
75009,3,564.0,102.0,677.0,1160.0
75010,6,565.0,154.0,737.0,1328.0
75011,4,474.0,212.0,702.0,1493.0
75012,6,492.0,195.0,697.0,1503.0
75013,4,342.0,123.0,476.0,930.0
75014,4,197.0,75.0,284.0,1084.0
75015,4,247.0,83.0,337.0,1078.0
75016,3,382.0,114.0,510.0,1445.0
75017,3,0.0,0.0,0.0,1.0
75018,3,14.0,3.0,17.0,44.0
75019,4,1.0,0.0,1.0,17.0
75020,3,329.0,104.0,441.0,1360.0
75021,3,219.0,79.0,305.0,677.0
75022,3,423.0,135.0,571.0,1212.0
75023,3,339.0,107.0,450.0,1151.0
75024,3,524.0,119.0,653.0,1357.0
75025,3,298.0,45.0,349.0,581.0
75026,3,693.0,123.0,822.0,1486.0
75027,3,470.0,108.0,585.0,1069.0
75028,3,689.0,105.0,809.0,1408.0
75029,3,477.0,89.0,572.0,1294.0
75030,3,339.0,135.0,478.0,1273.0
75031,3,544.0,89.0,641.0,1514.0
75032,3,482.0,72.0,567.0,1230.0
75033,3,432.0,69.0,506.0,1180.0
75034,3,351.0,85.0,442.0,1125.0
75035,3,295.0,68.0,371.0,1146.0
75036,3,139.0,33.0,173.0,709.0
75037,3,492.0,109.0,609.0,1207.0
75038,3,605.0,113.0,732.0,1158.0
75039,3,535.0,128.0,677.0,1093.0
75040,3,321.0,50.0,379.0,933.0
75041,3,570.0,123.0,709.0,1390.0
75042,3,552.0,78.0,640.0,1108.0
75043,3,751.0,204.0,968.0,1491.0
75044,3,741.0,84.0,839.0,1489.0
75045,3,540.0,61.0,609.0,1197.0
75046,3,618.0,65.0,695.0,1224.0
75047,3,536.0,78.0,631.0,1187.0
75048,3,360.0,54.0,428.0,732.0
75049,3,650.0,95.0,753.0,1470.0
75050,3,418.0,67.0,496.0,1124.0
75051,3,705.0,99.0,811.0,1540.0
75052,3,718.0,93.0,820.0,1210.0
75053,3,741.0,101.0,857.0,1180.0
75054,3,366.0,80.0,454.0,1019.0
75055,3,248.0,65.0,317.0,1068.0
75056,3,333.0,72.0,408.0,985.0
75057,3,362.0,102.0,469.0,1031.0
75058,3,452.0,88.0,557.0,1260.0
75059,3,625.0,149.0,778.0,1563.0
75060,3,506.0,92.0,604.0,1164.0
75061,3,206.0,50.0,265.0,1167.0
75062,3,541.0,88.0,639.0,1575.0
75063,3,953.0,91.0,1058.0,1511.0
75064,3,651.0,78.0,740.0,1434.0
75065,3,332.0,76.0,417.0,1083.0
75066,3,331.0,117.0,455.0,1453.0
75067,6,0.0,0.0,0.0,
75068,6,0.0,0.0,0.0,
75069,,0.0,0.0,0.0,
75070,3,366.0,70.0,441.0,949.0
76001,5,581.0,211.0,802.0,1315.0
76002,5,375.0,154.0,540.0,891.0
76003,5,453.0,161.0,623.0,993.0
76004,5,547.0,247.0,802.0,1221.0
76005,5,589.0,214.0,815.0,1360.0
76006,5,615.0,200.0,844.0,1375.0
76007,5,600.0,171.0,781.0,1273.0
76008,5,332.0,116.0,453.0,930.0
76009,5,583.0,209.0,808.0,1465.0
76010,5,517.0,102.0,643.0,1056.0
76011,5,478.0,167.0,657.0,1367.0
76012,5,557.0,180.0,750.0,1375.0
76013,5,523.0,167.0,701.0,1276.0
76014,5,593.0,177.0,781.0,1225.0
76015,5,514.0,130.0,656.0,1243.0
76016,5,375.0,103.0,486.0,939.0
76017,5,525.0,148.0,682.0,1146.0
76018,5,474.0,198.0,680.0,1040.0
76019,5,705.0,245.0,961.0,1570.0
76020,5,577.0,244.0,831.0,1568.0
76021,5,617.0,179.0,804.0,1260.0
76022,5,558.0,182.0,750.0,1272.0
76023,5,503.0,142.0,650.0,1037.0
76024,5,654.0,202.0,867.0,1457.0
76025,5,433.0,138.0,577.0,991.0
76026,5,529.0,188.0,728.0,1219.0
76027,5,565.0,176.0,748.0,1139.0
76028,5,593.0,132.0,746.0,1341.0
76029,5,445.0,147.0,603.0,955.0
76030,5,681.0,215.0,905.0,1479.0
76031,5,582.0,208.0,805.0,1287.0
76032,5,712.0,225.0,952.0,1534.0
76033,5,627.0,147.0,785.0,1385.0
76034,5,655.0,249.0,916.0,1508.0
76035,5,672.0,165.0,847.0,1370.0
76036,5,690.0,221.0,919.0,1561.0
76037,5,754.0,165.0,935.0,1482.0
76038,5,373.0,89.0,468.0,949.0
76039,5,679.0,218.0,909.0,1349.0
76040,5,501.0,163.0,668.0,1140.0
76041,5,549.0,198.0,755.0,1298.0
76042,5,690.0,218.0,920.0,1409.0
76043,5,576.0,121.0,703.0,1100.0
76044,5,759.0,212.0,980.0,1525.0
76045,5,647.0,199.0,860.0,1452.0
76046,5,762.0,174.0,952.0,1430.0
76047,5,487.0,103.0,595.0,1043.0
76048,5,599.0,215.0,825.0,1391.0
76049,5,608.0,188.0,802.0,1283.0
76050,5,723.0,218.0,954.0,1477.0
76051,5,571.0,203.0,785.0,1235.0
76052,5,578.0,152.0,743.0,1306.0
76053,5,685.0,178.0,880.0,1398.0
76054,5,817.0,238.0,1071.0,1686.0
76055,5,630.0,132.0,775.0,1332.0
76056,5,653.0,150.0,813.0,1461.0
76057,5,499.0,149.0,658.0,1023.0
76058,5,684.0,166.0,866.0,1631.0
76059,,0.0,0.0,0.0,
76060,,0.0,0.0,0.0,
76061,5,422.0,105.0,539.0,1309.0
76062,5,606.0,144.0,765.0,1629.0
76063,5,547.0,107.0,666.0,1325.0
76064,5,400.0,98.0,506.0,1019.0
76065,5,0.0,0.0,0.0,
76066,,0.0,0.0,0.0,
76067,5,0.0,0.0,0.0,
76068,5,0.0,0.0,0.0,
76069,5,0.0,0.0,0.0,
77001,16,214.0,67.0,285.0,1452.0
77002,16,263.0,60.0,332.0,1506.0
77003,16,230.0,45.0,277.0,1551.0
77004,8,69.0,11.0,80.0,263.0
77005,16,295.0,61.0,360.0,1477.0
77006,16,281.0,50.0,334.0,1647.0
77007,16,270.0,49.0,326.0,1621.0
77008,16,311.0,45.0,363.0,1452.0
77009,16,313.0,67.0,390.0,1674.0
77010,16,261.0,67.0,334.0,1513.0
77011,16,311.0,58.0,377.0,1533.0
77012,16,355.0,57.0,420.0,1448.0
77013,16,357.0,66.0,435.0,1852.0
77014,14,285.0,44.0,334.0,1573.0
77015,14,27.0,3.0,30.0,134.0
77016,16,0.0,0.0,0.0,
77017,16,219.0,28.0,260.0,1190.0
77018,16,200.0,38.0,249.0,1155.0
77019,16,242.0,36.0,280.0,1068.0
77020,14,77.0,21.0,98.0,399.0
77021,14,194.0,48.0,246.0,1282.0
77022,14,281.0,42.0,327.0,1361.0
77023,14,274.0,52.0,331.0,1494.0
77024,14,204.0,50.0,256.0,1303.0
77025,14,133.0,22.0,156.0,835.0
77026,14,224.0,41.0,267.0,1315.0
77027,14,192.0,61.0,266.0,1564.0
77028,14,150.0,41.0,193.0,980.0
77029,16,71.0,23.0,96.0,314.0
77030,16,89.0,17.0,106.0,470.0
77031,16,217.0,41.0,260.0,1038.0
77032,16,206.0,50.0,259.0,1221.0
77033,16,119.0,27.0,151.0,706.0
77034,16,119.0,41.0,164.0,750.0
77035,16,187.0,44.0,235.0,1439.0
77036,16,181.0,47.0,232.0,1156.0
77037,16,248.0,46.0,302.0,1424.0
77038,16,154.0,27.0,181.0,911.0
77039,16,200.0,56.0,259.0,1418.0
77040,16,218.0,46.0,266.0,1119.0
77041,16,258.0,46.0,307.0,1305.0
77042,16,269.0,44.0,319.0,1570.0
77043,16,0.0,1.0,1.0,47.0
77044,16,276.0,44.0,325.0,1537.0
77045,16,43.0,9.0,52.0,309.0
77046,16,271.0,76.0,349.0,1420.0
77047,16,441.0,54.0,499.0,1263.0
77048,16,107.0,25.0,135.0,636.0
77049,16,534.0,54.0,594.0,1647.0
77050,16,313.0,44.0,367.0,1546.0
77051,16,191.0,25.0,217.0,808.0
77052,16,307.0,56.0,369.0,1713.0
77053,16,265.0,29.0,297.0,1293.0
77054,16,123.0,52.0,179.0,814.0
77055,16,0.0,0.0,0.0,
77056,15,0.0,0.0,0.0,
77057,15,0.0,0.0,0.0,
77058,8,0.0,0.0,0.0,
77059,14,0.0,0.0,0.0,
77060,16,55.0,10.0,65.0,270.0
77061,16,75.0,22.0,101.0,430.0
77062,16,149.0,58.0,210.0,1061.0
78001,15,234.0,46.0,285.0,1304.0
78002,15,312.0,58.0,378.0,1490.0
78003,15,238.0,57.0,298.0,1411.0
78004,15,215.0,28.0,246.0,1280.0
78005,15,123.0,61.0,187.0,944.0
78006,15,165.0,39.0,208.0,887.0
78007,15,236.0,57.0,302.0,1243.0
78008,15,119.0,40.0,161.0,905.0
78009,15,103.0,43.0,150.0,886.0
78010,15,238.0,41.0,286.0,1354.0
78011,15,83.0,29.0,115.0,534.0
78012,15,158.0,47.0,210.0,1265.0
78013,15,185.0,32.0,222.0,613.0
78014,15,210.0,56.0,272.0,1167.0
78015,15,35.0,11.0,50.0,288.0
78016,15,142.0,31.0,179.0,917.0
78017,15,198.0,65.0,269.0,1469.0
78018,15,174.0,50.0,235.0,1479.0
78019,15,208.0,39.0,258.0,1321.0
78020,15,258.0,66.0,332.0,1343.0
78021,15,169.0,42.0,216.0,1290.0
78022,15,187.0,65.0,257.0,1413.0
78023,15,236.0,66.0,303.0,1356.0
78024,11,0.0,0.0,0.0,1.0
78025,15,0.0,0.0,0.0,
78026,11,215.0,46.0,263.0,1077.0
78027,11,307.0,104.0,414.0,1372.0
78028,11,279.0,101.0,394.0,1608.0
78029,14,362.0,118.0,483.0,1743.0
78030,11,261.0,87.0,355.0,1222.0
78031,11,275.0,63.0,340.0,1266.0
78032,14,446.0,73.0,521.0,1018.0
78033,14,215.0,55.0,276.0,1503.0
78034,14,235.0,56.0,297.0,1479.0
78035,14,198.0,68.0,273.0,1394.0
78036,14,383.0,97.0,488.0,1397.0
78037,14,317.0,80.0,403.0,1647.0
78038,14,148.0,31.0,188.0,1165.0
78039,14,174.0,69.0,250.0,1368.0
78040,14,164.0,42.0,208.0,997.0
78041,14,178.0,76.0,259.0,1355.0
78042,14,216.0,52.0,273.0,1241.0
78043,14,211.0,93.0,309.0,1296.0
78044,14,146.0,74.0,223.0,974.0
78045,14,127.0,39.0,167.0,920.0
78046,14,166.0,48.0,222.0,1088.0
78047,14,162.0,81.0,244.0,1332.0
78048,15,0.0,0.0,0.0,13.0
78049,15,0.0,0.0,0.0,
78050,15,0.0,0.0,0.0,2.0
78051,15,282.0,79.0,364.0,1057.0
78052,15,289.0,102.0,394.0,986.0
78053,11,35.0,7.0,42.0,245.0
79001,15,296.0,56.0,362.0,1439.0
79002,15,0.0,0.0,0.0,
79003,15,230.0,29.0,264.0,1294.0
79004,15,162.0,43.0,206.0,1033.0
79005,15,142.0,22.0,165.0,979.0
79006,15,112.0,27.0,143.0,792.0
79007,15,21.0,5.0,26.0,223.0
79008,15,139.0,22.0,164.0,804.0
79009,15,66.0,10.0,76.0,435.0
79010,16,207.0,33.0,241.0,1343.0
79011,16,266.0,34.0,310.0,1567.0
79012,15,298.0,49.0,350.0,1522.0
79013,16,184.0,23.0,211.0,1309.0
79014,16,209.0,33.0,246.0,1421.0
79015,16,155.0,22.0,179.0,1159.0
79016,16,292.0,54.0,350.0,1529.0
79017,16,209.0,31.0,248.0,1298.0
79018,16,178.0,20.0,204.0,954.0
79019,15,136.0,22.0,163.0,841.0
79020,17,177.0,25.0,203.0,989.0
79021,17,172.0,37.0,211.0,865.0
79022,15,247.0,51.0,303.0,1463.0
79023,15,195.0,45.0,243.0,1160.0
79024,17,219.0,38.0,259.0,1463.0
79025,17,94.0,28.0,125.0,824.0
79026,17,199.0,41.0,248.0,1173.0
79027,17,260.0,51.0,314.0,1362.0
79028,17,298.0,50.0,355.0,1607.0
79029,17,279.0,55.0,340.0,1538.0
79030,17,192.0,32.0,228.0,1061.0
79031,17,175.0,32.0,209.0,1069.0
79032,17,311.0,58.0,378.0,1571.0
79033,17,123.0,25.0,150.0,754.0
79034,17,227.0,41.0,272.0,1474.0
79035,16,250.0,30.0,282.0,1439.0
79036,17,243.0,51.0,297.0,1484.0
79037,17,262.0,50.0,316.0,1502.0
79038,17,193.0,34.0,230.0,1328.0
79039,17,162.0,24.0,189.0,1002.0
79040,17,351.0,66.0,421.0,1571.0
79041,16,35.0,3.0,38.0,231.0
79042,16,273.0,51.0,331.0,1721.0
79043,16,334.0,48.0,384.0,1669.0
79044,17,181.0,31.0,217.0,1263.0
79045,17,214.0,39.0,257.0,1101.0
79046,17,261.0,50.0,315.0,1606.0
79047,17,308.0,50.0,362.0,1588.0
79048,17,56.0,13.0,73.0,259.0
79049,17,98.0,19.0,119.0,534.0
79050,17,203.0,38.0,244.0,1587.0
79051,17,232.0,51.0,287.0,1687.0
79052,16,216.0,43.0,265.0,1638.0
79053,16,185.0,26.0,213.0,1144.0
79054,16,441.0,33.0,483.0,1195.0
79055,16,578.0,72.0,658.0,1294.0
79056,16,263.0,46.0,316.0,1047.0
79057,17,114.0,24.0,141.0,703.0
79058,17,38.0,2.0,40.0,241.0
79059,17,120.0,19.0,139.0,1040.0
80001,13,49.0,16.0,66.0,292.0
80002,13,192.0,43.0,237.0,1026.0
80003,13,187.0,99.0,288.0,1181.0
80004,13,117.0,208.0,332.0,771.0
80005,13,202.0,87.0,294.0,1563.0
80006,13,218.0,172.0,396.0,1565.0
80007,13,83.0,31.0,115.0,583.0
80008,13,0.0,0.0,0.0,1.0
80009,13,167.0,92.0,262.0,1011.0
80010,13,156.0,180.0,338.0,942.0
80011,13,233.0,125.0,360.0,1146.0
80012,13,297.0,94.0,398.0,1500.0
80013,13,294.0,92.0,391.0,1444.0
80014,13,351.0,118.0,476.0,1088.0
80015,13,308.0,87.0,402.0,1299.0
80016,13,253.0,115.0,373.0,1163.0
80017,13,341.0,112.0,459.0,1503.0
80018,13,276.0,246.0,526.0,1491.0
80019,13,141.0,176.0,317.0,908.0
80020,13,254.0,412.0,670.0,1402.0
80021,13,275.0,153.0,433.0,1145.0
80022,13,178.0,84.0,265.0,704.0
80023,13,282.0,337.0,623.0,1438.0
80024,13,249.0,169.0,421.0,1025.0
80025,11,0.0,0.0,0.0,
80026,13,347.0,132.0,482.0,1359.0
80027,12,110.0,23.0,133.0,391.0
80028,13,54.0,17.0,71.0,164.0
80029,13,303.0,98.0,403.0,1196.0
80030,13,278.0,102.0,382.0,1439.0
80031,12,154.0,29.0,183.0,649.0
80032,12,152.0,40.0,197.0,508.0
80033,12,46.0,5.0,51.0,193.0
80034,12,292.0,50.0,345.0,1528.0
80035,12,364.0,63.0,430.0,1550.0
80036,12,203.0,18.0,221.0,737.0
80037,12,312.0,53.0,369.0,1403.0
80038,11,320.0,32.0,355.0,1474.0
80039,11,0.0,0.0,0.0,
80040,11,0.0,0.0,0.0,
80041,13,305.0,273.0,582.0,1592.0
80042,13,368.0,248.0,626.0,1794.0
80043,13,339.0,220.0,573.0,1721.0
80044,13,262.0,110.0,382.0,1420.0
80045,13,237.0,98.0,345.0,1431.0
80046,11,0.0,0.0,0.0,
80047,13,135.0,86.0,224.0,808.0
80048,13,193.0,74.0,271.0,917.0
80049,15,236.0,72.0,317.0,990.0
80050,13,266.0,39.0,317.0,1149.0
80051,15,222.0,48.0,274.0,1066.0
80052,15,37.0,4.0,42.0,106.0
80053,15,0.0,0.0,0.0,
80054,11,0.0,0.0,0.0,
80055,11,0.0,0.0,0.0,
80056,11,222.0,60.0,285.0,1358.0
80057,11,290.0,91.0,387.0,1529.0
80058,11,189.0,62.0,255.0,937.0
80059,11,202.0,50.0,259.0,968.0
80060,11,188.0,58.0,249.0,1443.0
80061,11,261.0,94.0,363.0,1393.0
80062,11,264.0,110.0,378.0,1534.0
80063,11,365.0,30.0,401.0,1056.0
80064,11,0.0,0.0,0.0,
80065,11,216.0,58.0,277.0,1222.0
80066,11,191.0,36.0,231.0,863.0
80067,11,506.0,95.0,612.0,1422.0
81001,14,190.0,65.0,260.0,1183.0
81002,14,276.0,82.0,361.0,1357.0
81003,14,147.0,76.0,228.0,897.0
81004,14,103.0,26.0,132.0,696.0
81005,14,151.0,64.0,221.0,829.0
81006,14,286.0,100.0,398.0,1396.0
81007,11,202.0,55.0,259.0,946.0
81008,11,255.0,70.0,329.0,981.0
81009,11,237.0,87.0,327.0,1183.0
81010,11,329.0,143.0,481.0,1325.0
81011,11,390.0,162.0,561.0,1814.0
81012,11,215.0,129.0,354.0,1050.0
81013,11,0.0,0.0,0.0,
81014,11,644.0,257.0,911.0,1405.0
81015,11,565.0,143.0,717.0,1146.0
81016,11,358.0,114.0,477.0,827.0
81017,11,643.0,205.0,855.0,1899.0
81018,11,0.0,0.0,0.0,
81019,11,583.0,148.0,738.0,1314.0
81020,11,479.0,94.0,576.0,993.0
81021,11,521.0,122.0,657.0,1139.0
81022,11,529.0,203.0,739.0,1362.0
81023,11,426.0,90.0,528.0,1046.0
81024,11,0.0,0.0,0.0,2.0
81025,11,182.0,136.0,319.0,593.0
81026,11,539.0,162.0,713.0,1563.0
81027,11,687.0,164.0,866.0,1486.0
81028,11,743.0,187.0,941.0,1453.0
81029,11,700.0,264.0,983.0,1582.0
81030,11,540.0,225.0,775.0,1276.0
81031,11,678.0,253.0,948.0,1576.0
81032,11,457.0,186.0,653.0,1116.0
81033,11,380.0,112.0,497.0,940.0
81034,11,545.0,132.0,689.0,1175.0
81035,11,483.0,168.0,666.0,1140.0
81036,11,327.0,129.0,460.0,882.0
81037,11,492.0,200.0,707.0,1518.0
81038,11,340.0,174.0,526.0,1038.0
81039,11,354.0,147.0,504.0,1106.0
81040,11,306.0,185.0,496.0,1031.0
81041,11,211.0,293.0,510.0,1011.0
81042,11,229.0,301.0,537.0,1078.0
81043,11,277.0,383.0,668.0,1354.0
81044,11,0.0,0.0,0.0,
81045,11,275.0,178.0,459.0,1250.0
81046,11,231.0,56.0,292.0,559.0
81047,11,310.0,64.0,379.0,1539.0
81048,11,409.0,98.0,516.0,1679.0
81049,11,206.0,51.0,261.0,1161.0
81050,11,230.0,77.0,308.0,1164.0
81051,11,258.0,54.0,318.0,1040.0
81052,11,0.0,0.0,0.0,
81053,11,289.0,132.0,430.0,1421.0
81054,11,521.0,178.0,717.0,1576.0
81055,11,119.0,43.0,165.0,392.0
81056,11,267.0,81.0,352.0,877.0
81057,11,0.0,0.0,0.0,
81058,11,0.0,0.0,0.0,
81059,11,224.0,35.0,263.0,1054.0
81060,11,223.0,45.0,274.0,1131.0
81061,11,247.0,40.0,288.0,1090.0
81062,11,425.0,71.0,500.0,1547.0
81063,11,304.0,31.0,342.0,1056.0
81064,11,278.0,28.0,308.0,1148.0
81065,11,289.0,46.0,341.0,1039.0
81066,,0.0,0.0,0.0,
81067,11,34.0,13.0,49.0,180.0
82001,13,207.0,534.0,747.0,1299.0
82002,13,62.0,204.0,267.0,540.0
82003,13,199.0,288.0,490.0,1231.0
82004,13,206.0,274.0,481.0,1252.0
82005,13,166.0,217.0,389.0,981.0
82006,13,170.0,469.0,644.0,1124.0
82007,13,207.0,218.0,428.0,1224.0
82008,13,173.0,250.0,426.0,1143.0
82009,13,258.0,252.0,513.0,1222.0
82010,13,290.0,209.0,502.0,1433.0
82011,13,228.0,161.0,392.0,1328.0
82012,13,159.0,22.0,183.0,989.0
82013,13,133.0,22.0,158.0,981.0
82014,13,189.0,38.0,231.0,857.0
82015,13,242.0,238.0,487.0,1392.0
82016,13,265.0,229.0,507.0,1328.0
82017,13,14.0,14.0,28.0,132.0
82018,13,189.0,354.0,547.0,1242.0
82019,13,185.0,408.0,599.0,1427.0
82020,13,212.0,552.0,769.0,1572.0
82021,13,123.0,398.0,526.0,1067.0
82022,13,125.0,284.0,410.0,905.0
82023,13,119.0,269.0,391.0,969.0
82024,13,283.0,382.0,667.0,1732.0
82025,13,324.0,179.0,511.0,1464.0
82026,13,169.0,173.0,343.0,1084.0
82027,13,182.0,225.0,412.0,1016.0
82028,13,347.0,275.0,626.0,1560.0
82029,13,318.0,193.0,522.0,1363.0
82030,13,290.0,180.0,488.0,1274.0
82031,13,183.0,191.0,381.0,1202.0
82032,13,277.0,302.0,583.0,1540.0
82033,13,185.0,247.0,439.0,1151.0
82034,13,192.0,103.0,297.0,1066.0
82035,13,272.0,88.0,364.0,1188.0
82036,13,279.0,141.0,422.0,1534.0
82037,13,9.0,2.0,11.0,103.0
82038,13,185.0,185.0,374.0,1044.0
82039,13,192.0,186.0,383.0,1169.0
82040,13,0.0,0.0,0.0,
82041,13,415.0,420.0,840.0,1498.0
82042,13,408.0,429.0,841.0,1483.0
82043,13,0.0,0.0,0.0,
82044,13,0.0,0.0,0.0,
82045,13,0.0,0.0,0.0,
82046,12,512.0,58.0,574.0,1340.0
82047,12,412.0,54.0,472.0,1056.0
82048,12,591.0,64.0,665.0,1504.0
82049,12,528.0,67.0,599.0,1273.0
82050,12,445.0,54.0,501.0,1057.0
82051,12,486.0,43.0,535.0,1104.0
82052,12,0.0,0.0,0.0,
82053,12,21.0,1.0,22.0,97.0
82054,12,646.0,84.0,736.0,1540.0
82055,12,574.0,96.0,676.0,1463.0
82056,12,530.0,60.0,598.0,1267.0
82057,12,608.0,95.0,714.0,1510.0
82058,12,649.0,64.0,718.0,1408.0
82059,12,617.0,60.0,681.0,1535.0
82060,12,561.0,66.0,633.0,1411.0
82061,12,586.0,69.0,658.0,1407.0
82062,12,497.0,52.0,554.0,1256.0
82063,12,605.0,72.0,683.0,1442.0
82064,12,627.0,77.0,718.0,1524.0
82065,12,569.0,81.0,655.0,1387.0
82066,12,392.0,75.0,480.0,1073.0
82067,13,76.0,71.0,149.0,419.0
82068,13,0.0,0.0,0.0,11.0
82069,13,0.0,0.0,0.0,20.0
82070,,0.0,0.0,0.0,
82071,,0.0,0.0,0.0,
82072,13,0.0,0.0,0.0,
82073,13,0.0,0.0,0.0,
82074,13,0.0,0.0,0.0,
82075,13,0.0,0.0,0.0,
82076,13,0.0,0.0,0.0,
82077,13,0.0,0.0,0.0,
82078,12,0.0,0.0,0.0,
82079,12,1.0,0.0,1.0,
82080,13,0.0,0.0,0.0,
82081,13,0.0,0.0,0.0,4.0
82082,12,0.0,0.0,0.0,
82083,13,0.0,0.0,0.0,
82084,,0.0,0.0,0.0,
82085,13,139.0,193.0,334.0,883.0
83001,12,428.0,37.0,469.0,1416.0
83002,12,478.0,50.0,537.0,1455.0
83003,12,456.0,57.0,518.0,1612.0
83004,13,0.0,0.0,0.0,
83005,12,413.0,28.0,446.0,1180.0
83006,12,477.0,28.0,510.0,1559.0
83007,12,453.0,35.0,495.0,1516.0
83008,12,301.0,24.0,329.0,1163.0
83009,12,235.0,38.0,277.0,1336.0
83010,12,335.0,41.0,381.0,1148.0
83011,12,424.0,39.0,467.0,1387.0
83012,12,287.0,37.0,328.0,1001.0
83013,12,261.0,39.0,303.0,1007.0
83014,12,275.0,35.0,319.0,1158.0
83015,12,300.0,25.0,328.0,1466.0
83016,12,424.0,26.0,455.0,1294.0
83017,12,435.0,41.0,480.0,1349.0
83018,12,236.0,31.0,270.0,902.0
83019,12,322.0,35.0,362.0,1405.0
83020,12,420.0,39.0,464.0,1382.0
83021,12,423.0,14.0,445.0,1482.0
83022,12,509.0,33.0,550.0,1460.0
83023,12,540.0,44.0,592.0,1730.0
83024,12,325.0,24.0,358.0,1185.0
83025,12,432.0,22.0,457.0,1567.0
83026,12,331.0,33.0,369.0,1513.0
83027,12,262.0,44.0,309.0,948.0
83028,12,265.0,13.0,282.0,1054.0
83029,12,255.0,26.0,284.0,858.0
83030,12,283.0,51.0,339.0,1424.0
83031,11,297.0,26.0,328.0,1341.0
83032,12,357.0,32.0,396.0,1375.0
83033,12,374.0,34.0,413.0,1317.0
83034,12,344.0,29.0,376.0,1283.0
83035,11,494.0,46.0,543.0,1436.0
83036,12,275.0,24.0,302.0,911.0
83037,12,556.0,50.0,613.0,1612.0
83038,12,217.0,36.0,256.0,1179.0
83039,12,311.0,33.0,347.0,1120.0
83040,12,0.0,0.0,0.0,1.0
83041,13,0.0,0.0,0.0,
83042,13,0.0,0.0,0.0,
83043,13,0.0,0.0,0.0,
83044,13,0.0,0.0,0.0,
83045,13,0.0,0.0,0.0,
83046,12,442.0,71.0,516.0,1466.0
83047,12,387.0,31.0,421.0,1141.0
83048,12,481.0,36.0,520.0,1403.0
